R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10661346,0.17186755,-0.17341784,1.12350808,-6.50651036,1.00902031,1.11659546,6.47861866,7.16932662,5.79124484,6.40866949
1.10694397,0.17181029,-0.17304686,1.12135988,-6.49266675,1.00719733,1.11491102,6.48009359,7.17310056,5.78999379,6.40919874
1.10727449,0.17175316,-0.1726766,1.11921625,-6.47886093,1.00537655,1.1132278,6.48157471,7.17688231,5.78874808,6.40973306
1.107605,0.17169615,-0.17230703,1.11707718,-6.4650928,1.00355796,1.11154581,6.483062,7.1806719,5.78750771,6.41027248
1.10793551,0.17163926,-0.17193818,1.11494265,-6.45136223,1.00174156,1.10986505,6.48455549,7.18446932,5.78627269,6.410817
1.10826603,0.17158249,-0.17157003,1.11281266,-6.43766911,0.99992736,1.10818553,6.48605517,7.18827459,5.78504302,6.41136664
1.10859654,0.17152584,-0.17120258,1.11068718,-6.42401332,0.99811535,1.10650723,6.48756105,7.19208773,5.78381872,6.41192142
1.10892705,0.17146932,-0.17083583,1.10856621,-6.41039476,0.99630553,1.10483016,6.48907313,7.19590874,5.78259979,6.41248134
1.10925757,0.17141292,-0.17046979,1.10644974,-6.3968133,0.9944979,1.10315433,6.49059143,7.19973765,5.78138623,6.41304642
1.10958808,0.17135664,-0.17010444,1.10433775,-6.38326883,0.99269246,1.10147972,6.49211594,7.20357445,5.78017806,6.41361666
1.10991859,0.17130047,-0.16973979,1.10223023,-6.36976125,0.99088921,1.09980635,6.49364668,7.20741918,5.77897527,6.4141921
