R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09835064,0.08953691,-8.7e-07,0.00043625,-0.14665711,9.66e-06,1.061e-05,504.26659039,553.86153038,336.17774303,369.24103794
1.09868115,0.08953691,-7.3e-07,0.00038912,-0.13850949,8.14e-06,8.94e-06,533.92932891,586.61808869,355.95289951,391.0787407
1.09901166,0.08953691,-6.1e-07,0.00034469,-0.13036187,6.79e-06,7.46e-06,567.29991011,623.46921719,378.19995138,415.64615723
1.09934218,0.08953691,-5e-07,0.00030295,-0.12221425,5.59e-06,6.15e-06,605.11990247,665.23382986,403.41327763,443.48923016
1.09967269,0.08953691,-4.1e-07,0.0002639,-0.11406663,4.55e-06,5e-06,648.34275119,712.96481612,432.22850838,475.30988575
1.1000032,0.08953691,-3.3e-07,0.00022755,-0.10591902,3.64e-06,4e-06,698.21526926,768.03903136,465.47685225,512.02602759
1.10033371,0.08953691,-2.6e-07,0.00019389,-0.0977714,2.86e-06,3.15e-06,756.39987395,832.29228278,504.26658741,554.86152712
1.10066423,0.08953691,-2e-07,0.00016292,-0.08962378,2.21e-06,2.43e-06,825.16349793,908.22794384,550.10900231,605.48529996
1.10099474,0.08953691,-1.5e-07,0.00013464,-0.08147616,1.66e-06,1.82e-06,907.67984694,999.35073737,605.11990075,666.23382798
1.10132525,0.08953691,-1.1e-07,0.00010906,-0.07332855,1.21e-06,1.33e-06,1008.53316262,1110.72304081,672.3554438,740.48202946
1.10165577,0.08953691,-8e-08,8.617e-05,-0.06518093,8.5e-07,9.3e-07,1134.59980741,1249.93842032,756.39987308,833.29228183
1.10198628,0.08953691,-5e-08,6.598e-05,-0.05703331,5.7e-07,6.3e-07,1296.68549373,1428.92962272,864.45699687,952.61974964
1.10231679,0.08953691,-3e-08,4.847e-05,-0.0488857,3.6e-07,3.9e-07,1512.79974228,1667.58455939,1008.5331623,1111.72304046
1.10264731,0.08953691,-2e-08,3.366e-05,-0.04073808,2.1e-07,2.3e-07,1815.35969027,2001.70147076,1210.23979425,1334.46764798
1.10297782,0.08953691,-1e-08,2.154e-05,-0.03259047,1.1e-07,1.2e-07,2269.19961199,2502.87683751,1512.79974246,1668.58455959
1.10330833,0.08953691,-0,1.212e-05,-0.02444285,4e-08,5e-08,3025.59947996,3338.16911371,2017.06632306,2225.44607921
1.10363884,0.08953691,-0,5.39e-06,-0.01629523,1e-08,1e-08,4538.3992038,5008.75365275,3025.5994845,3339.16911871
1.10396936,0.08953691,-0,1.35e-06,-0.00814762,0,0,9076.79808664,10020.50695115,6051.19896932,6680.33823779
1.10429987,0.08953691,-0,-0,0,0,0,-19.06318307,-21.05147059,5.9653498,6.58753502
1.10463038,0.08953691,-0,-0,0,0,0,-18.90659476,-20.88479902,5.97611986,6.60140357
1.1049609,0.08953691,-0,-0,0,0,0,-18.75218952,-20.72043614,5.98693054,6.61532414
1.10529141,0.08953691,-0,-0,0,0,0,-18.59992128,-20.5583332,5.99778207,6.629297
1.10562192,0.08953691,-0,-0,0,0,0,-18.44974525,-20.39844281,6.00867469,6.64332247
1.10595244,0.08953691,-0,-0,0,0,0,-18.3016179,-20.24071889,6.01960864,6.65740083
1.10628295,0.08953691,-0,-0,0,0,0,-18.15549689,-20.08511663,6.03058414,6.6715324
1.10661346,0.08953691,-0,-0,0,0,0,-18.01134101,-19.93159243,6.04160143,6.68571747
1.10694397,0.08953691,-0,-0,0,0,0,-17.86911022,-19.78010389,6.05266076,6.69995636
1.10727449,0.08953691,-0,-0,0,0,0,-17.72876551,-19.63060974,6.06376237,6.71424937
1.107605,0.08953691,-0,-0,0,0,0,-17.59026893,-19.48306983,6.0749065,6.72859681
1.10793551,0.08953691,-0,-0,0,0,0,-17.45358356,-19.33744506,6.08609339,6.742999
1.10826603,0.08953691,-0,-0,0,0,0,-17.31867343,-19.19369738,6.09732329,6.75745626
1.10859654,0.08953691,-0,-0,0,0,0,-17.18550351,-19.05178973,6.10859646,6.77196889
1.10892705,0.08953691,-0,-0,0,0,0,-17.05403971,-18.911686,6.11991313,6.78653723
1.10925757,0.08953691,-0,-0,0,0,0,-16.92424881,-18.77335103,6.13127357,6.8011616
1.10958808,0.08953691,-0,-0,0,0,0,-16.79609843,-18.63675059,6.14267804,6.81584232
1.10991859,0.08953691,-0,-0,0,0,0,-16.66955704,-18.50185127,6.15412678,6.83057972
