R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10396936,0.14852317,-0.1922377,0.77218583,-3.31019565,1.29432802,1.42889847,4.01682822,4.43445527,4.28678632,4.73248074
1.10429987,0.14845968,-0.19198267,0.77109369,-3.29857351,1.2931637,1.42804051,4.01647557,4.43539345,4.27778565,4.72395814
1.10463038,0.14839627,-0.19172799,0.77000439,-3.29297479,1.29200009,1.42718255,4.01612928,4.43633842,4.27656625,4.72402501
1.1049609,0.14833294,-0.19147367,0.76891694,-3.28738724,1.29083717,1.4263246,4.01578417,4.43728448,4.27534763,4.72409195
1.10529141,0.1482697,-0.19121972,0.76783134,-3.28181082,1.28967496,1.42546665,4.01544026,4.43823162,4.2741298,4.72415895
1.10562192,0.14820654,-0.19096612,0.76674758,-3.27624552,1.28851343,1.4246087,4.01509753,4.43917985,4.27291276,4.72422602
1.10595244,0.14814346,-0.19071287,0.76566566,-3.27069131,1.28735261,1.42375076,4.01475599,4.44012917,4.27169651,4.72429315
1.10628295,0.14808047,-0.19045999,0.76458557,-3.26514817,1.28619249,1.42289282,4.01441565,4.44107958,4.27048104,4.72436036
1.10661346,0.14801756,-0.19020746,0.76350731,-3.25961607,1.28503306,1.42203488,4.01407649,4.44203108,4.26926636,4.72442763
1.10694397,0.14795474,-0.18995529,0.76243087,-3.25409498,1.28387433,1.42117695,4.01373852,4.44298367,4.26805248,4.72449497
1.10727449,0.147892,-0.18970348,0.76135627,-3.24858489,1.28271629,1.42031903,4.01340175,4.44393736,4.26683938,4.72456239
1.107605,0.14782934,-0.18945202,0.76028347,-3.24308577,1.28155895,1.41946111,4.01306616,4.44489215,4.26562707,4.72462988
1.10793551,0.14776677,-0.18920091,0.7592125,-3.2375976,1.28040231,1.41860319,4.01273177,4.44584803,4.26441556,4.72469744
1.10826603,0.14770427,-0.18895016,0.75814334,-3.23212034,1.27924637,1.41774529,4.01239857,4.44680502,4.26320483,4.72476508
1.10859654,0.14764187,-0.18869976,0.75707598,-3.22665398,1.27809112,1.41688739,4.01206656,4.4477631,4.2619949,4.7248328
1.10892705,0.14757954,-0.18844971,0.75601043,-3.22119849,1.27693656,1.4160295,4.01173574,4.44872229,4.26078576,4.7249006
1.10925757,0.1475173,-0.18820001,0.75494669,-3.21575385,1.27578271,1.41517162,4.01140611,4.44968258,4.25957742,4.72496847
1.10958808,0.14745513,-0.18795067,0.75388474,-3.21032004,1.27462954,1.41431375,4.01107767,4.45064397,4.25836986,4.72503643
1.10991859,0.14739305,-0.18770168,0.75282458,-3.20489702,1.27347707,1.41345588,4.01075043,4.45160647,4.2571631,4.72510448
