R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10429987,0,-0,0,-0,7.27950778,8.0387595,5.490919,6.06362114,2.51038046,2.77221282
1.10463038,0,-0,0,-0,7.28381102,8.04591896,5.49632737,6.07141021,2.51957305,2.78319694
1.1049609,0,-0,0,-0,7.28811414,8.05308113,5.50173419,6.07920114,2.52875423,2.79417454
1.10529141,0,-0,0,-0,7.29241714,8.06024602,5.50713947,6.08699395,2.53792406,2.80514566
1.10562192,0,-0,0,-0,7.29672003,8.06741363,5.51254321,6.09478863,2.54708257,2.81611033
1.10595244,0,-0,0,-0,7.3010228,8.07458395,5.51794542,6.10258517,2.5562298,2.82706857
1.10628295,0,-0,0,-0,7.30532546,8.08175699,5.52334609,6.1103836,2.56536579,2.83802043
1.10661346,0,-0,0,-0,7.309628,8.08893274,5.52874523,6.11818389,2.57449058,2.84896594
1.10694397,0,-0,0,-0,7.31393042,8.09611121,5.53414284,6.12598607,2.58360422,2.85990512
1.10727449,0,-0,0,-0,7.31823273,8.1032924,5.53953893,6.13379013,2.59270673,2.87083801
1.107605,0,-0,0,-0,7.32253493,8.11047631,5.54493349,6.14159606,2.60179816,2.88176465
1.10793551,0,-0,0,-0,7.32683701,8.11766293,5.55032653,6.14940388,2.61087854,2.89268506
1.10826603,0,-0,0,-0,7.33113898,8.12485227,5.55571806,6.15721358,2.61994792,2.90359927
1.10859654,0,-0,0,-0,7.33544083,8.13204432,5.56110808,6.16502517,2.62900633,2.91450732
1.10892705,0,-0,0,-0,7.33974257,8.1392391,5.56649658,6.17283864,2.63805381,2.92540924
1.10925757,0,-0,0,-0,7.3440442,8.14643659,5.57188357,6.18065401,2.64709041,2.93630506
1.10958808,0,-0,0,-0,7.34834571,8.1536368,5.57726906,6.18847126,2.65611615,2.94719481
1.10991859,0,-0,0,-0,7.35264711,8.16083973,5.58265305,6.19629041,2.66513107,2.95807852
