date_30,rf_gross_TTM30,date_60,rf_gross_TTM60,date_90,rf_gross_TTM90,date_180,rf_gross_TTM180
20191016,1.00151065815874,20191016,1.00337751640685,20191016,1.0048462935223,20191021,1.00886236331708
20191120,1.00137556235814,20191120,1.00284753699732,20191120,1.00460038984272,20191120,1.00849310435332
20191218,1.00140455670547,20191218,1.00320816359163,20191218,1.00460394027585,20191218,1.00899037222342
20200122,1.00132747873774,20200122,1.00268719769173,20200122,1.00404000842739,20200122,1.00832656879196
20200219,1.00131899407723,20200219,1.00261733050957,20200219,1.00389286981763,20200224,1.00737292181008
20200318,1.00062530752818,20200318,1.00126247927682,20200318,1.00193364248134,20200318,1.00321967009553
20200415,1.00058594461937,20200415,1.0012231073708,20200415,1.00155525018431,20200415,1.00243201419796
20200520,1.00013211459427,20200520,1.00036012220535,20200520,1.00062852359087,20200520,1.00132501025888
20200617,1.00015017188993,20200617,1.00046043260453,20200617,1.00069786805421,20200617,1.00147057453327
20200722,1.00013818523946,20200722,1.00033868061918,20200722,1.00053670522718,20200722,1.00123223030478
20200819,1.00013066301316,20200819,1.00030101845939,20200819,1.00052364874305,20200820,1.00118183515684
20200916,1.00011917419776,20200916,1.00034572819641,20200916,1.00054587844429,20200916,1.00115400655922
20201021,1.00011642829877,20201021,1.00029614947374,20201021,1.00048191976183,20201021,1.001011877176
20201118,1.00011633033434,20201118,1.00030988686118,20201118,1.00053981792935,20201119,1.0010610401765
20201216,1.00012334566581,20201216,1.00031720104749,20201216,1.00045693632291,20201216,1.00089142460636
20210120,1.00010219307016,20210120,1.00026172479112,20210120,1.00040931559805,20210120,1.00086660761008
20210217,1.00008947148805,20210217,1.00021135776383,20210217,1.00036032492883,20210218,1.00071947425917
20210317,1.0000873691635,20210317,1.00024830391821,20210317,1.00037296126819,20210317,1.00079059147551
20210421,1.00008856050051,20210421,1.00023063190417,20210421,1.00037419554751,20210421,1.00085179339595
20210519,1.00007528889982,20210519,1.00019120439778,20210519,1.0003443627078,20210519,1.00075052079833
20210616,1.00006580618776,20210616,1.00019409363608,20210616,1.0003035903341,20210616,1.00070096928573
20210721,1.00007207591143,20210721,1.00017664028321,20210721,1.00028528897679,20210721,1.00075199875136
20210818,1.00007236525699,20210818,1.00017103260562,20210818,1.00030439582194,20210818,1.0007176044626
20210915,1.00006740324589,20210915,1.00018692790329,20210915,1.00030584215744,20210915,1.00070595955063
20211020,1.00006985200412,20211020,1.00018997314535,20211020,1.00037078961031,20211020,1.00078802871428
20211117,1.00007422163328,20211117,1.0002798570238,20211117,1.00042876814528,20211117,1.00108713527662
20211222,1.00045213682278,20211222,1.00089047481831,20211222,1.00133384029484,20211222,1.00284586027061
20220119,1.00039485580901,20220119,1.00080159978075,20220119,1.00121960434523,20220119,1.0028572182869
20220216,1.00037209873074,20220216,1.00077948887107,20220216,1.00141679904686,20220216,1.00352969664918
20220315,1.00037313978153,20220315,1.00100312443252,20220315,1.00161596352442,20220315,1.00429478867252
20220420,1.00044993564411,20220420,1.00109673877586,20220420,1.0019387720304,20220420,1.00624888242519
20220518,1.00069129123309,20220518,1.00161303451,20220518,1.00309031193534,20220518,1.00838585999298
20220615,1.00087745032628,20220615,1.00232358325677,20220615,1.0037614857135,20220615,1.0098940900529
20220720,1.00141887929917,20220720,1.00304840087885,20220720,1.00541312406751,20220720,1.01298813220745
20220817,1.00192452123348,20220817,1.00452109758704,20220817,1.00679490152458,20220817,1.0151758906898
20220921,1.00225917718457,20220921,1.00465560968076,20220921,1.00724430295264,20220921,1.0167756942632
20221019,1.00256592642897,20221019,1.00528053855353,20221019,1.00897196526533,20221019,1.01985113390664
20221116,1.00277474964705,20221116,1.00651933518009,20221116,1.00979671824066,20221116,1.02183990755216
20221221,1.00321601261876,20221221,1.00655875834297,20221221,1.01010854352025,20221221,1.02278558721101
20230118,1.00326993923066,20230118,1.00666769579959,20230118,1.01120679046054,20230118,1.02415834807119
20230215,1.00329678196015,20230215,1.00760495865706,20230215,1.01127896965444,20230215,1.02425734763998
20230322,1.00344675323987,20230322,1.00700413890874,20230322,1.010758939359,20230322,1.02401858539463
20230419,1.00360911387129,20230419,1.00726274796195,20230419,1.01202824840252,20230419,1.02513349454325
20230517,1.00370772783028,20230517,1.00839097950867,20230517,1.01227409646645,20230517,1.02542372208652
20230621,1.00380744882145,20230621,1.00768052125605,20230621,1.01171689486413,20230621,1.02563379658251
20230719,1.00388461819674,20230719,1.00783291948391,20230719,1.01300323716364,20230719,1.02732051626426
20230816,1.00401555818464,20230816,1.00912325931177,20230816,1.01338772725621,20230816,1.02803047819499
20230920,1.00408237081705,20230920,1.0082048015039,20230920,1.01248289768313,20230920,1.02721943765297
20231018,1.00412964056802,20231018,1.00827621919008,20231018,1.01365273759855,20231018,1.02839099517289
20231115,1.00412646053575,20231115,1.00931114730889,20231115,1.01359935772354,20231115,1.02816562658826
20231220,1.00423229073319,20231220,1.00840582031913,20231220,1.0126499557645,20231220,1.02786440941418
20240117,1.00428645980566,20240117,1.0084465303816,20240117,1.01366434930039,20240117,1.0272157901449
20240214,1.00421277338352,20240214,1.00932995091771,20240214,1.01344120557914,20240214,1.02681713823652
20240320,1.00422261919878,20240320,1.00834985215834,20240320,1.01356553272429,20240320,1.02730422469374
20240417,1.00417897117103,20240417,1.00933099891585,20240417,1.01352634071324,20240417,1.02748085441649
20240522,1.00423181659122,20240522,1.00840772563604,20240522,1.01266090095874,20240522,1.02689358577173
20240618,1.00450776405932,20240618,1.00878491967936,20240618,1.01421160285265,20240618,1.02861087059447
20240717,1.0042405789785,20240717,1.00946497831342,20240717,1.01371567795067,20240717,1.0278240133663
20240821,1.00421209802865,20240821,1.00827842232851,20240821,1.01233838119152,20240821,1.0264223994365
20240918,1.00418114333492,20240918,1.00816531096431,20240918,1.01306969130996,20240918,1.02540373975731
20241016,1.00391583977028,20241016,1.00859373032626,20241016,1.01229523706058,20241016,1.02391838743564
20241120,1.00388615558533,20241120,1.0076383602826,20241120,1.01232300032213,20241120,1.0234984601594
20241218,1.0038928550777,20241218,1.00861216475353,20241218,1.01239878437191,20241218,1.02471449730136
20250122,1.00363873097547,20250122,1.00721559803384,20250122,1.01071640442616,20250122,1.02294008417979
20250219,1.00352636068204,20250219,1.00687327473333,20250219,1.01053006920301,20250219,1.02234785550681
20250318,1.00354120262774,20250318,1.00711302304164,20250318,1.01145999800739,20250318,1.0229085401084
20250416,1.00352406499439,20250416,1.00775061279089,20250416,1.01111512259216,20250416,1.02199387353889
20250521,1.00361798305856,20250521,1.00702936941279,20250521,1.01037111876568,20250521,1.02165789037063
20250618,1.00354131198212,20250618,1.00694068125657,20250618,1.01116520188456,20250618,1.02204520804746
20250716,1.00364700826157,20250716,1.00798360950446,20250716,1.01140474038836,20250716,1.02226354808574
20250820,1.0037607605883,20250820,1.00731664524079,20250820,1.01166402301591,20250820,1.02252143777964
