date,exdate,price_date,price_exdate,has_price_date,has_price_exdate,drop_reason
20180321,20180921,2711.93,2929.67,True,True,
20180418,20180921,2708.64,2929.67,True,True,
20180516,20181221,2722.46,2416.62,True,True,
20180620,20181221,2767.32,2416.62,True,True,
20180718,20190118,2815.62,2670.71,True,True,
20180822,20190315,2861.82,2822.48,True,True,
20180919,20190315,2907.95,2822.48,True,True,
20181017,20190315,2809.21,2822.48,True,True,
20181121,20190621,2649.93,2950.46,True,True,
20181219,20190621,2506.96,2950.46,True,True,
20190116,20190621,2616.1,2950.46,True,True,
20190219,20190816,2779.76,2888.68,True,True,
20190319,20190920,2832.57,2992.07,True,True,
20190422,20191018,2907.97,2986.2,True,True,
20190522,20191115,2856.27,3120.46,True,True,
20190619,20191220,2926.46,3221.22,True,True,
20190717,20200117,2984.42,3329.62,True,True,
20190821,20200221,2924.43,3337.75,True,True,
20190918,20200320,3006.73,2304.92,True,True,
20191021,20200417,3006.72,2874.56,True,True,
20191120,20200515,3108.46,2863.7,True,True,
20191218,20200619,3191.14,3097.74,True,True,
20200122,20200717,3321.75,3224.73,True,True,
20200224,20200821,3225.89,3397.16,True,True,
20200318,20200918,2398.1,3319.47,True,True,
20200415,20201016,2783.36,3483.81,True,True,
20200520,20201120,2971.61,3557.54,True,True,
20200617,20201218,3113.49,3709.41,True,True,
20200722,20210115,3276.02,3768.25,True,True,
20200820,20210219,3385.51,3906.71,True,True,
20200916,20210319,3385.49,3913.1,True,True,
20201021,20210416,3435.56,4185.47,True,True,
20201119,20210521,3581.87,4155.86,True,True,
20201216,20210618,3701.17,4166.45,True,True,
20210120,20210716,3851.85,4327.16,True,True,
20210218,20210820,3913.97,4441.67,True,True,
20210317,20210917,3974.12,4432.99,True,True,
20210421,20211015,4173.42,4471.37,True,True,
20210519,20211119,4115.68,4697.96,True,True,
20210616,20211217,4223.7,4620.64,True,True,
20210721,20220121,4358.69,4397.94,True,True,
20210818,20220218,4400.27,4348.87,True,True,
20210915,20220318,4480.7,4463.12,True,True,
20211020,20220414,4536.19,4392.59,True,True,
20211117,20220520,4688.67,3901.36,True,True,
20211222,20220617,4696.56,3674.84,True,True,
20220119,20220715,4532.76,3863.16,True,True,
20220216,20220819,4475.01,4228.48,True,True,
20220315,20220916,4262.45,3873.33,True,True,
20220420,20221021,4459.45,3752.75,True,True,
20220518,20221118,3923.68,3965.34,True,True,
20220615,20221216,3789.99,3852.36,True,True,
20220720,20230120,3959.9,3972.61,True,True,
20220817,20230217,4274.04,4079.09,True,True,
20220921,20230317,3789.93,3916.64,True,True,
20221019,20230421,3695.16,4133.52,True,True,
20221116,20230519,3958.79,4191.98,True,True,
20221221,20230616,3878.44,4409.59,True,True,
20230118,20230721,3928.86,4536.34,True,True,
20230215,20230818,4147.6,4369.71,True,True,
20230322,20230915,3936.97,4450.32,True,True,
20230419,20231020,4154.52,4224.16,True,True,
20230517,20231117,4158.77,4514.02,True,True,
20230621,20231215,4365.69,4719.19,True,True,
20230719,20240119,4565.72,4839.81,True,True,
20230816,20240216,4404.33,5005.57,True,True,
20230920,20240315,4402.2,5117.09,True,True,
20231018,20240419,4314.6,4967.23,True,True,
20231115,20240517,4502.88,5303.27,True,True,
20231220,20240621,4698.35,5464.62,True,True,
20240117,20240719,4739.21,5505,True,True,
20240214,20240816,5000.62,5554.25,True,True,
20240320,20240920,5224.62,5702.55,True,True,
20240417,20241018,5022.21,5864.67,True,True,
20240522,20241115,5307.01,5870.62,True,True,
20240618,20241220,5487.03,5930.85,True,True,
20240717,20250117,5588.27,5996.66,True,True,
20240821,20250221,5620.85,6013.13,True,True,
20240918,20250321,5618.26,5667.56,True,True,
20241016,20250417,5842.47,5282.7,True,True,
20241120,20250516,5917.11,5958.38,True,True,
20241218,20250620,5872.16,5967.84,True,True,
20250122,20250718,6086.37,6296.79,True,True,
20250219,20250815,6144.15,6449.8,True,True,
20250318,20250919,5614.66,,True,False,missing exdate SPX close
20250416,20251017,5275.7,,True,False,missing exdate SPX close
20250521,20251121,5844.61,,True,False,missing exdate SPX close
20250618,20251219,5980.87,,True,False,missing exdate SPX close
20250716,20260116,6263.7,,True,False,missing exdate SPX close
20250820,20260220,6395.78,,True,False,missing exdate SPX close
