target_ttm,date,exdate,calendar_ttm,rf_days,rf_annualized,rf_gross
30,20090722,20090821,30,29,0.00290687035714286,1.00023098349548
30,20090819,20090918,30,29,0.00274648428571429,1.00021823763033
30,20090916,20091016,30,29,0.002471169375,1.00019635876045
30,20091021,20091120,30,29,0.00247348892857143,1.00019654308995
30,20091118,20091218,30,29,0.00239115885714286,1.00019000053236
30,20091216,20100115,30,29,0.00234535176470588,1.00018636037986
30,20100120,20100219,30,29,0.00232367607142857,1.00018463788203
30,20100217,20100319,30,29,0.00232690228571429,1.00018489425874
30,20100317,20100416,30,29,0.00240601529411765,1.00019118113177
30,20100421,20100521,30,29,0.00265247535714286,1.00021076682562
30,20100519,20100618,30,29,0.00347073457142857,1.0002757950178
30,20100616,20100716,30,29,0.003526256875,1.00028020760527
30,20100721,20100820,30,29,0.00335727535714286,1.00026677800456
30,20100818,20100917,30,29,0.00270358942857143,1.00021482880782
30,20100915,20101015,30,29,0.00260536,1.00020702263171
30,20101020,20101119,30,29,0.00260045071428571,1.0002066324982
30,20101117,20101217,30,29,0.00257536428571429,1.00020463892003
30,20101222,20110121,30,29,0.00264718392857143,1.00021034632223
30,20110119,20110218,30,29,0.00263957035714286,1.00020974128128
30,20110216,20110318,30,29,0.00267703857142857,1.00021271883671
30,20110316,20110415,30,29,0.00256061294117647,1.00020346665624
30,20110420,20110520,30,29,0.00214454,1.00017040262647
30,20110518,20110617,30,29,0.001962246,1.00015591663045
30,20110615,20110715,30,29,0.00186794,1.00014842268479
30,20110720,20110819,30,29,0.00188132942857143,1.00014948666086
30,20110817,20110916,30,29,0.00212865647058824,1.00016914043317
30,20110921,20111021,30,29,0.00236060571428571,1.00018757256409
30,20111019,20111118,30,29,0.00245015742857143,1.00019468899171
30,20111116,20111216,30,29,0.002526123125,1.00020072581568
30,20111221,20120120,30,29,0.00293571642857143,1.00023327590714
30,20120118,20120217,30,29,0.00280480085714286,1.00022287202367
30,20120215,20120316,30,29,0.00249341,1.00019812617234
30,20120321,20120420,30,29,0.00244521071428571,1.00019429588866
30,20120418,20120518,30,29,0.00243197742857143,1.00019324427318
30,20120516,20120615,30,29,0.00239911823529412,1.00019063304166
30,20120620,20120720,30,29,0.00249238535714286,1.00019804474624
30,20120718,20120817,30,29,0.00248450571428571,1.00019741856863
30,20120822,20120921,30,29,0.00237942928571429,1.00018906841717
30,20120919,20121019,30,29,0.00221185771428571,1.0001757520829
30,20121017,20121116,30,29,0.00212682176470588,1.00016899463737
30,20121121,20121221,30,29,0.0021062975,1.00016736366812
30,20121219,20130118,30,29,0.00213040514285714,1.00016927939228
30,20130116,20130215,30,29,0.0020688,1.00016438392051
30,20130213,20130315,30,29,0.00205506428571429,1.00016329241099
30,20130320,20130419,30,29,0.00206038642857143,1.00016371533531
30,20130417,20130517,30,29,0.00201217771428571,1.00015988443417
30,20130522,20130621,30,29,0.00195588642857143,1.00015541127078
30,20130619,20130719,30,29,0.00192934457142857,1.00015330214018
30,20130717,20130816,30,29,0.00191711117647059,1.00015233002328
30,20130821,20130920,30,29,0.00185114,1.00014708769305
30,20130918,20131018,30,29,0.00182406628571429,1.00014493631673
30,20131016,20131115,30,29,0.00177342882352941,1.00014091249129
30,20131120,20131220,30,29,0.00170522392857143,1.00013549272332
30,20131218,20140117,30,29,0.00170886914285714,1.00013578238237
30,20140122,20140221,30,29,0.00164021678571429,1.00013032708577
30,20140219,20140321,30,29,0.00158093285714286,1.00012561625305
30,20140318,20140417,30,29,0.00155922,1.00012389090672
30,20140416,20140516,30,29,0.0015283247826087,1.00012143591712
30,20140521,20140620,30,29,0.00148179178571429,1.00011773833277
30,20140618,20140718,30,29,0.00153832371428571,1.00012223044957
30,20140716,20140815,30,29,0.00154857833333333,1.00012304530005
30,20140820,20140919,30,29,0.00154345285714286,1.00012263802041
30,20140917,20141017,30,29,0.00153826171428571,1.00012222552294
30,20141022,20141121,30,29,0.00152336928571429,1.00012104214497
30,20141119,20141219,30,29,0.00155586,1.00012362391478
30,20141217,20150116,30,29,0.00163509916666667,1.00012992042751
30,20150121,20150220,30,29,0.00166928428571429,1.00013263686203
30,20150218,20150320,30,29,0.00177780535714286,1.00014126026494
30,20150318,20150417,30,29,0.00175762428571429,1.00013965661213
30,20150415,20150515,30,29,0.00181278608695652,1.00014403995227
30,20150520,20150619,30,29,0.00184446785714286,1.00014655749975
30,20150617,20150717,30,29,0.00188166114285714,1.00014951302018
30,20150722,20150821,30,29,0.00187057321428571,1.00014863193015
30,20150819,20150918,30,29,0.00201348914285714,1.00015998864653
30,20150916,20151016,30,29,0.00213625,1.00016974385691
30,20151021,20151120,30,29,0.00195295928571429,1.00015517866714
30,20151118,20151218,30,29,0.00208962485714286,1.00016603877156
30,20151216,20160115,30,29,0.00363247166666667,1.000288648989
30,20160120,20160219,30,29,0.00429978,1.00034168471709
30,20160217,20160318,30,29,0.00437623142857143,1.00034776103411
30,20160316,20160415,30,29,0.004425615,1.00035168603252
30,20160420,20160520,30,29,0.00447692821428571,1.00035576441495
30,20160518,20160617,30,29,0.00444593342857143,1.00035330094246
30,20160615,20160715,30,29,0.0045058847826087,1.00035806589494
30,20160720,20160819,30,29,0.00492133028571429,1.00039108625782
30,20160817,20160916,30,29,0.00515011,1.00040927055027
30,20160921,20161021,30,29,0.00552129928571429,1.0004387748069
30,20161019,20161118,30,29,0.00529218228571429,1.00042056316885
30,20161116,20161216,30,29,0.00557845652173913,1.00044331806966
30,20161221,20170120,30,29,0.0076395325,1.00060716080234
30,20170118,20170217,30,29,0.00785554214285714,1.00062433378003
30,20170215,20170317,30,29,0.007881804,1.00062642164343
30,20170322,20170421,30,29,0.00995972,1.00079163339562
30,20170419,20170519,30,29,0.01003821,1.00079787454364
30,20170517,20170616,30,29,0.0101220125,1.00080453815912
30,20170621,20170721,30,29,0.012314575,1.00097889709499
30,20170719,20170818,30,29,0.0124197531428571,1.00098726192978
30,20170816,20170915,30,29,0.0124215508333333,1.000987404901
30,20170920,20171020,30,29,0.0125113275,1.00099454491021
30,20171018,20171117,30,29,0.012541188,1.00099691975064
30,20171115,20171215,30,29,0.0128015060869565,1.00101762339075
30,20171220,20180119,30,29,0.0154801965714286,1.00123069010453
30,20180117,20180216,30,29,0.0157041575,1.0012485063181
30,20180214,20180316,30,29,0.0161301042857143,1.00128239149122
30,20180321,20180420,30,29,0.0187767160714286,1.00149296203399
30,20180418,20180518,30,29,0.019159832,1.0015234472905
30,20180516,20180615,30,29,0.01944779,1.00154636126215
30,20180620,20180720,30,29,0.0210619567857143,1.00167481668609
30,20180718,20180817,30,29,0.0210170085714286,1.00167123948334
30,20180822,20180921,30,29,0.0208358871428571,1.00165682506747
30,20180919,20181019,30,29,0.0219695974285714,1.00174705398239
30,20181017,20181116,30,29,0.0230536841666667,1.00183334109619
30,20181121,20181221,30,29,0.0234502053571429,1.00186490377508
30,20181219,20190118,30,29,0.0250222237142857,1.00199004460527
30,20190116,20190215,30,29,0.02536682,1.00201747834899
30,20190213,20190315,30,29,0.0252438914285714,1.00200769176462
30,20190319,20190418,30,29,0.02512486,1.00199821553052
30,20190417,20190517,30,29,0.0251476128571429,1.00200002690571
30,20190522,20190621,30,29,0.0246487025,1.00196030895991
