date,exdate,ttm_label,months_ahead,quote_month,exp_month,third_friday,raw_quote_date,base_exp_month,base_exdate,base_third_friday,base_exdate_shifted_by_holiday,exdate_shifted_by_holiday,quote_date_shifted_by_holiday,calendar_days_to_exdate,ttm_after_am_settlement,original_date,original_exdate,date_shift_days,selected_months_ahead,ttm_error_days,selection_score,selection_mode,raw_chain_obs,preliminary_obs,preliminary_unique_k,contract_available
19960117,19960621,180,6,199601,199606,19960621,19960117,199602,19960216,19960216,0,0,0,156,155,19960117,19960719,0,5,25,25,same_date_nearest_expiration,41,25,20,1
19960214,19960920,180,6,199602,199609,19960920,19960214,199603,19960315,19960315,0,0,0,219,218,19960214,19960816,0,7,38,38,same_date_nearest_expiration,27,17,15,1
19960320,19960920,180,6,199603,199609,19960920,19960320,199604,19960419,19960419,0,0,0,184,183,19960320,19960920,0,6,3,3,original_pair,35,21,19,1
19960417,19960920,180,6,199604,199609,19960920,19960417,199605,19960517,19960517,0,0,0,156,155,19960417,19961018,0,5,25,25,same_date_nearest_expiration,39,25,20,1
19960522,19961220,180,6,199605,199612,19961220,19960522,199606,19960621,19960621,0,0,0,212,211,19960522,19961115,0,7,31,31,same_date_nearest_expiration,31,16,14,1
19960619,19961220,180,6,199606,199612,19961220,19960619,199607,19960719,19960719,0,0,0,184,183,19960619,19961220,0,6,3,3,original_pair,36,22,19,1
19960717,19961220,180,6,199607,199612,19961220,19960717,199608,19960816,19960816,0,0,0,156,155,19960717,19970117,0,5,25,25,same_date_nearest_expiration,45,25,21,1
19960821,19970321,180,6,199608,199703,19970321,19960821,199609,19960920,19960920,0,0,0,212,211,19960821,19970221,0,7,31,31,same_date_nearest_expiration,32,21,17,1
19960918,19970321,180,6,199609,199703,19970321,19960918,199610,19961018,19961018,0,0,0,184,183,19960918,19970321,0,6,3,3,original_pair,44,29,23,1
19961016,19970321,180,6,199610,199703,19970321,19961016,199611,19961115,19961115,0,0,0,156,155,19961016,19970418,0,5,25,25,same_date_nearest_expiration,48,27,23,1
19961120,19970620,180,6,199611,199706,19970620,19961120,199612,19961220,19961220,0,0,0,212,211,19961120,19970516,0,7,31,31,same_date_nearest_expiration,34,21,17,1
19961218,19970620,180,6,199612,199706,19970620,19961218,199701,19970117,19970117,0,0,0,184,183,19961218,19970620,0,6,3,3,original_pair,43,27,22,1
19970122,19970620,180,6,199701,199706,19970620,19970122,199702,19970221,19970221,0,0,0,149,148,19970122,19970718,0,5,32,32,same_date_nearest_expiration,48,27,22,1
19970219,19970919,180,6,199702,199709,19970919,19970219,199703,19970321,19970321,0,0,0,212,211,19970219,19970815,0,7,31,31,same_date_nearest_expiration,50,30,25,1
19970319,19970919,180,6,199703,199709,19970919,19970319,199704,19970418,19970418,0,0,0,184,183,19970319,19970919,0,6,3,3,original_pair,53,33,27,1
19970416,19970919,180,6,199704,199709,19970919,19970416,199705,19970516,19970516,0,0,0,156,155,19970416,19971017,0,5,25,25,same_date_nearest_expiration,56,31,26,1
19970521,19971219,180,6,199705,199712,19971219,19970521,199706,19970620,19970620,0,0,0,212,211,19970521,19971121,0,7,31,31,same_date_nearest_expiration,65,32,30,1
19970618,19971219,180,6,199706,199712,19971219,19970618,199707,19970718,19970718,0,0,0,184,183,19970618,19971219,0,6,3,3,original_pair,79,39,37,1
19970716,19971219,180,6,199707,199712,19971219,19970716,199708,19970815,19970815,0,0,0,156,155,19970716,19980116,0,5,25,25,same_date_nearest_expiration,84,44,39,1
19970820,19980320,180,6,199708,199803,19980320,19970820,199709,19970919,19970919,0,0,0,212,211,19970820,19980220,0,7,31,31,same_date_nearest_expiration,50,27,25,1
19970917,19980320,180,6,199709,199803,19980320,19970917,199710,19971017,19971017,0,0,0,184,183,19970917,19980320,0,6,3,3,original_pair,50,27,25,1
19971022,19980320,180,6,199710,199803,19980320,19971022,199711,19971121,19971121,0,0,0,149,148,19971022,19980417,0,5,32,32,same_date_nearest_expiration,54,28,25,1
19971119,19980619,180,6,199711,199806,19980619,19971119,199712,19971219,19971219,0,0,0,212,211,19971119,19980515,0,7,31,31,same_date_nearest_expiration,52,28,26,1
19971217,19980619,180,6,199712,199806,19980619,19971217,199801,19980116,19980116,0,0,0,184,183,19971217,19980619,0,6,3,3,original_pair,51,28,26,1
19980121,19980619,180,6,199801,199806,19980619,19980121,199802,19980220,19980220,0,0,0,149,148,19980121,19980717,0,5,32,32,same_date_nearest_expiration,55,30,29,1
19980218,19980918,180,6,199802,199809,19980918,19980218,199803,19980320,19980320,0,0,0,212,211,19980218,19980821,0,7,31,31,same_date_nearest_expiration,50,27,25,1
19980318,19980918,180,6,199803,199809,19980918,19980318,199804,19980417,19980417,0,0,0,184,183,19980318,19980918,0,6,3,3,original_pair,57,31,28,1
19980415,19980918,180,6,199804,199809,19980918,19980415,199805,19980515,19980515,0,0,0,156,155,19980415,19981016,0,5,25,25,same_date_nearest_expiration,58,31,29,1
19980520,19981218,180,6,199805,199812,19981218,19980520,199806,19980619,19980619,0,0,0,212,211,19980520,19981120,0,7,31,31,same_date_nearest_expiration,74,39,36,1
19980617,19981218,180,6,199806,199812,19981218,19980617,199807,19980717,19980717,0,0,0,184,183,19980617,19981218,0,6,3,3,original_pair,76,39,36,1
19980722,19981218,180,6,199807,199812,19981218,19980722,199808,19980821,19980821,0,0,0,149,148,19980722,19990115,0,5,32,32,same_date_nearest_expiration,80,36,34,1
19980819,19990319,180,6,199808,199903,19990319,19980819,199809,19980918,19980918,0,0,0,212,211,19980819,19990219,0,7,31,31,same_date_nearest_expiration,52,26,25,1
19980916,19990319,180,6,199809,199903,19990319,19980916,199810,19981016,19981016,0,0,0,184,183,19980916,19990319,0,6,3,3,original_pair,60,31,30,1
19981021,19990319,180,6,199810,199903,19990319,19981021,199811,19981120,19981120,0,0,0,149,148,19981021,19990416,0,5,32,32,same_date_nearest_expiration,62,31,29,1
19981118,19990618,180,6,199811,199906,19990618,19981118,199812,19981218,19981218,0,0,0,212,211,19981118,19990521,0,7,31,31,same_date_nearest_expiration,61,33,31,1
19981216,19990618,180,6,199812,199906,19990618,19981216,199901,19990115,19990115,0,0,0,184,183,19981216,19990618,0,6,3,3,original_pair,61,33,31,1
19990120,19990618,180,6,199901,199906,19990618,19990120,199902,19990219,19990219,0,0,0,149,148,19990120,19990716,0,5,32,32,same_date_nearest_expiration,63,34,32,1
19990217,19990917,180,6,199902,199909,19990917,19990217,199903,19990319,19990319,0,0,0,212,211,19990217,19990820,0,7,31,31,same_date_nearest_expiration,58,29,28,1
19990317,19990917,180,6,199903,199909,19990917,19990317,199904,19990416,19990416,0,0,0,184,183,19990317,19990917,0,6,3,3,original_pair,59,30,29,1
19990421,19990917,180,6,199904,199909,19990917,19990421,199905,19990521,19990521,0,0,0,149,148,19990421,19991015,0,5,32,32,same_date_nearest_expiration,61,32,30,1
19990519,19991217,180,6,199905,199912,19991217,19990519,199906,19990618,19990618,0,0,0,212,211,19990519,19991119,0,7,31,31,same_date_nearest_expiration,66,35,33,1
19990616,19991217,180,6,199906,199912,19991217,19990616,199907,19990716,19990716,0,0,0,184,183,19990616,19991217,0,6,3,3,original_pair,68,36,34,1
19990721,20000121,180,6,199907,200001,20000121,19990721,199908,19990820,19990820,0,0,0,184,183,19990721,20000121,0,6,3,3,original_pair,38,20,19,1
19990818,20000121,180,6,199908,200001,20000121,19990818,199909,19990917,19990917,0,0,0,156,155,19990818,20000218,0,5,25,25,same_date_nearest_expiration,40,22,20,1
19990915,20000317,180,6,199909,200003,20000317,19990915,199910,19991015,19991015,0,0,0,184,183,19990915,20000317,0,6,3,3,original_pair,56,30,28,1
19991020,20000317,180,6,199910,200003,20000317,19991020,199911,19991119,19991119,0,0,0,149,148,19991020,20000420,0,5,32,32,same_date_nearest_expiration,62,32,30,1
19991117,20000616,180,6,199911,200006,20000616,19991117,199912,19991217,19991217,0,0,0,212,211,19991117,20000519,0,7,31,31,same_date_nearest_expiration,79,41,39,1
19991222,20000616,180,6,199912,200006,20000616,19991222,200001,20000121,20000121,0,0,0,177,176,19991222,20000616,0,6,4,4,original_pair,88,40,38,1
20000119,20000616,180,6,200001,200006,20000616,20000119,200002,20000218,20000218,0,0,0,149,148,20000119,20000721,0,5,32,32,same_date_nearest_expiration,89,40,38,1
20000216,20000915,180,6,200002,200009,20000915,20000216,200003,20000317,20000317,0,0,0,212,211,20000216,20000818,0,7,31,31,same_date_nearest_expiration,52,25,23,1
20000321,20000915,180,6,200003,200009,20000915,20000321,200004,20000420,20000421,1,0,0,178,177,20000321,20000915,0,6,3,3,original_pair,52,27,25,1
20000419,20000915,180,6,200004,200009,20000915,20000419,200005,20000519,20000519,0,0,0,149,148,20000419,20001020,0,5,32,32,same_date_nearest_expiration,56,27,26,1
20000517,20001215,180,6,200005,200012,20001215,20000517,200006,20000616,20000616,0,0,0,212,211,20000517,20001117,0,7,31,31,same_date_nearest_expiration,50,25,25,1
20000621,20001215,180,6,200006,200012,20001215,20000621,200007,20000721,20000721,0,0,0,177,176,20000621,20001215,0,6,4,4,original_pair,49,22,22,1
20000719,20001215,180,6,200007,200012,20001215,20000719,200008,20000818,20000818,0,0,0,149,148,20000719,20010119,0,5,32,32,same_date_nearest_expiration,47,20,19,1
20000816,20010316,180,6,200008,200103,20010316,20000816,200009,20000915,20000915,0,0,0,212,211,20000816,20010216,0,7,31,31,same_date_nearest_expiration,54,28,27,1
20000920,20010316,180,6,200009,200103,20010316,20000920,200010,20001020,20001020,0,0,0,177,176,20000920,20010316,0,6,4,4,original_pair,57,28,27,1
20001018,20010316,180,6,200010,200103,20010316,20001018,200011,20001117,20001117,0,0,0,149,148,20001018,20010420,0,5,32,32,same_date_nearest_expiration,55,26,24,1
20001115,20010615,180,6,200011,200106,20010615,20001115,200012,20001215,20001215,0,0,0,212,211,20001115,20010518,0,7,31,31,same_date_nearest_expiration,76,39,37,1
20001220,20010615,180,6,200012,200106,20010615,20001220,200101,20010119,20010119,0,0,0,177,176,20001220,20010615,0,6,4,4,original_pair,76,36,34,1
20010117,20010615,180,6,200101,200106,20010615,20010117,200102,20010216,20010216,0,0,0,149,148,20010117,20010720,0,5,32,32,same_date_nearest_expiration,80,35,34,1
20010214,20010921,180,6,200102,200109,20010921,20010214,200103,20010316,20010316,0,0,0,219,218,20010214,20010817,0,7,38,38,same_date_nearest_expiration,56,30,28,1
20010321,20010921,180,6,200103,200109,20010921,20010321,200104,20010420,20010420,0,0,0,184,183,20010321,20010921,0,6,3,3,original_pair,49,21,21,1
20010418,20010921,180,6,200104,200109,20010921,20010418,200105,20010518,20010518,0,0,0,156,155,20010418,20011019,0,5,25,25,same_date_nearest_expiration,64,32,30,1
20010516,20011221,180,6,200105,200112,20011221,20010516,200106,20010615,20010615,0,0,0,219,218,20010516,20011116,0,7,38,38,same_date_nearest_expiration,68,34,32,1
20010620,20011221,180,6,200106,200112,20011221,20010620,200107,20010720,20010720,0,0,0,184,183,20010620,20011221,0,6,3,3,original_pair,66,28,27,1
20010718,20011221,180,6,200107,200112,20011221,20010718,200108,20010817,20010817,0,0,0,156,155,20010718,20020118,0,5,25,25,same_date_nearest_expiration,64,28,26,1
20010822,20020315,180,6,200108,200203,20020315,20010822,200109,20010921,20010921,0,0,0,205,204,20010822,20020215,0,7,24,24,same_date_nearest_expiration,52,26,24,1
20010919,20020315,180,6,200109,200203,20020315,20010919,200110,20011019,20011019,0,0,0,177,176,20010919,20020315,0,6,4,4,original_pair,49,24,23,1
20011017,20020315,180,6,200110,200203,20020315,20011017,200111,20011116,20011116,0,0,0,149,148,20011017,20020419,0,5,32,32,same_date_nearest_expiration,63,30,29,1
20011121,20020621,180,6,200111,200206,20020621,20011121,200112,20011221,20011221,0,0,0,212,211,20011121,20020517,0,7,31,31,same_date_nearest_expiration,72,30,28,1
20011219,20020621,180,6,200112,200206,20020621,20011219,200201,20020118,20020118,0,0,0,184,183,20011219,20020621,0,6,3,3,original_pair,75,31,29,1
20020116,20020621,180,6,200201,200206,20020621,20020116,200202,20020215,20020215,0,0,0,156,155,20020116,20020719,0,5,25,25,same_date_nearest_expiration,78,29,27,1
20020213,20020920,180,6,200202,200209,20020920,20020213,200203,20020315,20020315,0,0,0,219,218,20020213,20020816,0,7,38,38,same_date_nearest_expiration,56,30,27,1
20020320,20020920,180,6,200203,200209,20020920,20020320,200204,20020419,20020419,0,0,0,184,183,20020320,20020920,0,6,3,3,original_pair,56,29,27,1
20020417,20020920,180,6,200204,200209,20020920,20020417,200205,20020517,20020517,0,0,0,156,155,20020417,20021018,0,5,25,25,same_date_nearest_expiration,56,27,25,1
20020522,20021220,180,6,200205,200212,20021220,20020522,200206,20020621,20020621,0,0,0,212,211,20020522,20021115,0,7,31,31,same_date_nearest_expiration,66,26,24,1
20020619,20021220,180,6,200206,200212,20021220,20020619,200207,20020719,20020719,0,0,0,184,183,20020619,20021220,0,6,3,3,original_pair,68,25,24,1
20020717,20021220,180,6,200207,200212,20021220,20020717,200208,20020816,20020816,0,0,0,156,155,20020717,20030117,0,5,25,25,same_date_nearest_expiration,74,26,24,1
20020821,20030321,180,6,200208,200303,20030321,20020821,200209,20020920,20020920,0,0,0,212,211,20020821,20030221,0,7,31,31,same_date_nearest_expiration,65,30,29,1
20020918,20030321,180,6,200209,200303,20030321,20020918,200210,20021018,20021018,0,0,0,184,183,20020918,20030321,0,6,3,3,original_pair,68,27,25,1
20021016,20030321,180,6,200210,200303,20030321,20021016,200211,20021115,20021115,0,0,0,156,155,20021016,20030417,0,5,25,25,same_date_nearest_expiration,74,29,27,1
20021120,20030620,180,6,200211,200306,20030620,20021120,200212,20021220,20021220,0,0,0,212,211,20021120,20030516,0,7,31,31,same_date_nearest_expiration,66,30,28,1
20021218,20030620,180,6,200212,200306,20030620,20021218,200301,20030117,20030117,0,0,0,184,183,20021218,20030620,0,6,3,3,original_pair,65,29,27,1
20030122,20030620,180,6,200301,200306,20030620,20030122,200302,20030221,20030221,0,0,0,149,148,20030122,20030718,0,5,32,32,same_date_nearest_expiration,76,27,26,1
20030219,20030919,180,6,200302,200309,20030919,20030219,200303,20030321,20030321,0,0,0,212,211,20030219,20030815,0,7,31,31,same_date_nearest_expiration,55,25,24,1
20030318,20030919,180,6,200303,200309,20030919,20030318,200304,20030417,20030418,1,0,0,185,184,20030318,20030919,0,6,4,4,original_pair,54,26,24,1
20030416,20030919,180,6,200304,200309,20030919,20030416,200305,20030516,20030516,0,0,0,156,155,20030416,20031017,0,5,25,25,same_date_nearest_expiration,50,21,20,1
20030521,20031219,180,6,200305,200312,20031219,20030521,200306,20030620,20030620,0,0,0,212,211,20030521,20031121,0,7,31,31,same_date_nearest_expiration,68,25,24,1
20030618,20031219,180,6,200306,200312,20031219,20030618,200307,20030718,20030718,0,0,0,184,183,20030618,20031219,0,6,3,3,original_pair,72,31,28,1
20030716,20031219,180,6,200307,200312,20031219,20030716,200308,20030815,20030815,0,0,0,156,155,20030716,20040116,0,5,25,25,same_date_nearest_expiration,71,30,27,1
20030820,20040319,180,6,200308,200403,20040319,20030820,200309,20030919,20030919,0,0,0,212,211,20030820,20040220,0,7,31,31,same_date_nearest_expiration,52,28,26,1
20030917,20040319,180,6,200309,200403,20040319,20030917,200310,20031017,20031017,0,0,0,184,183,20030917,20040319,0,6,3,3,original_pair,56,29,28,1
20031022,20040319,180,6,200310,200403,20040319,20031022,200311,20031121,20031121,0,0,0,149,148,20031022,20040416,0,5,32,32,same_date_nearest_expiration,58,27,25,1
20031119,20040618,180,6,200311,200406,20040618,20031119,200312,20031219,20031219,0,0,0,212,211,20031119,20040521,0,7,31,31,same_date_nearest_expiration,66,28,26,1
20031217,20040618,180,6,200312,200406,20040618,20031217,200401,20040116,20040116,0,0,0,184,183,20031217,20040618,0,6,3,3,original_pair,59,24,23,1
20040121,20040618,180,6,200401,200406,20040618,20040121,200402,20040220,20040220,0,0,0,149,148,20040121,20040716,0,5,32,32,same_date_nearest_expiration,66,26,25,1
