date,exdate,ttm_label,months_ahead,quote_month,exp_month,third_friday,raw_quote_date,base_exp_month,base_exdate,base_third_friday,base_exdate_shifted_by_holiday,exdate_shifted_by_holiday,quote_date_shifted_by_holiday,calendar_days_to_exdate,ttm_after_am_settlement,original_date,original_exdate,date_shift_days,selected_months_ahead,ttm_error_days,selection_score,selection_mode,raw_chain_obs,preliminary_obs,preliminary_unique_k,contract_available
20100519,20100820,90,3,201005,201008,20100820,20100519,201006,20100618,20100618,0,0,0,93,92,20100519,20100820,0,3,2,2,original_pair,161,77,72,1
20100616,20100917,90,3,201006,201009,20100917,20100616,201007,20100716,20100716,0,0,0,93,92,20100616,20100917,0,3,2,2,original_pair,219,107,99,1
20100721,20101015,90,3,201007,201010,20101015,20100721,201008,20100820,20100820,0,0,0,86,85,20100721,20101015,0,3,5,5,original_pair,140,59,54,1
20100818,20101119,90,3,201008,201011,20101119,20100818,201009,20100917,20100917,0,0,0,93,92,20100818,20101119,0,3,2,2,original_pair,119,51,48,1
20100915,20101217,90,3,201009,201012,20101217,20100915,201010,20101015,20101015,0,0,0,93,92,20100915,20101217,0,3,2,2,original_pair,242,100,92,1
20101020,20110121,90,3,201010,201101,20110121,20101020,201011,20101119,20101119,0,0,0,93,92,20101020,20110121,0,3,2,2,original_pair,154,55,51,1
20101117,20110218,90,3,201011,201102,20110218,20101117,201012,20101217,20101217,0,0,0,93,92,20101117,20110218,0,3,2,2,original_pair,91,27,26,1
20101222,20110318,90,3,201012,201103,20110318,20101222,201101,20110121,20110121,0,0,0,86,85,20101222,20110318,0,3,5,5,original_pair,215,88,80,1
20110119,20110415,90,3,201101,201104,20110415,20110119,201102,20110218,20110218,0,0,0,86,85,20110119,20110415,0,3,5,5,original_pair,192,76,71,1
20110216,20110520,90,3,201102,201105,20110520,20110216,201103,20110318,20110318,0,0,0,93,92,20110216,20110520,0,3,2,2,original_pair,128,60,55,1
20110316,20110617,90,3,201103,201106,20110617,20110316,201104,20110415,20110415,0,0,0,93,92,20110316,20110617,0,3,2,2,original_pair,195,73,66,1
20110420,20110715,90,3,201104,201107,20110715,20110420,201105,20110520,20110520,0,0,0,86,85,20110420,20110715,0,3,5,5,original_pair,194,80,75,1
20110518,20110819,90,3,201105,201108,20110819,20110518,201106,20110617,20110617,0,0,0,93,92,20110518,20110819,0,3,2,2,original_pair,183,82,77,1
20110615,20110916,90,3,201106,201109,20110916,20110615,201107,20110715,20110715,0,0,0,93,92,20110615,20110916,0,3,2,2,original_pair,206,87,79,1
20110720,20111021,90,3,201107,201110,20111021,20110720,201108,20110819,20110819,0,0,0,93,92,20110720,20111021,0,3,2,2,original_pair,211,94,86,1
20110817,20111118,90,3,201108,201111,20111118,20110817,201109,20110916,20110916,0,0,0,93,92,20110817,20111118,0,3,2,2,original_pair,148,67,64,1
20110921,20111216,90,3,201109,201112,20111216,20110921,201110,20111021,20111021,0,0,0,86,85,20110921,20111216,0,3,5,5,original_pair,290,132,124,1
20111019,20120120,90,3,201110,201201,20120120,20111019,201111,20111118,20111118,0,0,0,93,92,20111019,20120120,0,3,2,2,original_pair,154,71,68,1
20111116,20120217,90,3,201111,201202,20120217,20111116,201112,20111216,20111216,0,0,0,93,92,20111116,20120217,0,3,2,2,original_pair,132,66,62,1
20111221,20120316,90,3,201112,201203,20120316,20111221,201201,20120120,20120120,0,0,0,86,85,20111221,20120316,0,3,5,5,original_pair,211,91,83,1
20120118,20120420,90,3,201201,201204,20120420,20120118,201202,20120217,20120217,0,0,0,93,92,20120118,20120420,0,3,2,2,original_pair,155,70,67,1
20120215,20120518,90,3,201202,201205,20120518,20120215,201203,20120316,20120316,0,0,0,93,92,20120215,20120518,0,3,2,2,original_pair,213,99,94,1
20120321,20120615,90,3,201203,201206,20120615,20120321,201204,20120420,20120420,0,0,0,86,85,20120321,20120615,0,3,5,5,original_pair,237,109,101,1
20120418,20120720,90,3,201204,201207,20120720,20120418,201205,20120518,20120518,0,0,0,93,92,20120418,20120720,0,3,2,2,original_pair,98,37,35,1
20120516,20120817,90,3,201205,201208,20120817,20120516,201206,20120615,20120615,0,0,0,93,92,20120516,20120817,0,3,2,2,original_pair,132,62,54,1
20120620,20120921,90,3,201206,201209,20120921,20120620,201207,20120720,20120720,0,0,0,93,92,20120620,20120921,0,3,2,2,original_pair,237,100,92,1
20120718,20121019,90,3,201207,201210,20121019,20120718,201208,20120817,20120817,0,0,0,93,92,20120718,20121019,0,3,2,2,original_pair,133,52,51,1
20120822,20121116,90,3,201208,201211,20121116,20120822,201209,20120921,20120921,0,0,0,86,85,20120822,20121116,0,3,5,5,original_pair,225,84,77,1
20120919,20121221,90,3,201209,201212,20121221,20120919,201210,20121019,20121019,0,0,0,93,92,20120919,20121221,0,3,2,2,original_pair,249,96,88,1
20121017,20130118,90,3,201210,201301,20130118,20121017,201211,20121116,20121116,0,0,0,93,92,20121017,20130118,0,3,2,2,original_pair,214,92,87,1
20121121,20130215,90,3,201211,201302,20130215,20121121,201212,20121221,20121221,0,0,0,86,85,20121121,20130215,0,3,5,5,original_pair,203,79,74,1
20121219,20130315,90,3,201212,201303,20130315,20121219,201301,20130118,20130118,0,0,0,86,85,20121219,20130315,0,3,5,5,original_pair,233,98,90,1
20130116,20130419,90,3,201301,201304,20130419,20130116,201302,20130215,20130215,0,0,0,93,92,20130116,20130419,0,3,2,2,original_pair,143,54,51,1
20130213,20130517,90,3,201302,201305,20130517,20130213,201303,20130315,20130315,0,0,0,93,92,20130213,20130517,0,3,2,2,original_pair,194,82,77,1
20130320,20130621,90,3,201303,201306,20130621,20130320,201304,20130419,20130419,0,0,0,93,92,20130320,20130621,0,3,2,2,original_pair,251,104,96,1
20130417,20130719,90,3,201304,201307,20130719,20130417,201305,20130517,20130517,0,0,0,93,92,20130417,20130719,0,3,2,2,original_pair,217,93,89,1
20130522,20130816,90,3,201305,201308,20130816,20130522,201306,20130621,20130621,0,0,0,86,85,20130522,20130816,0,3,5,5,original_pair,215,88,80,1
20130619,20130920,90,3,201306,201309,20130920,20130619,201307,20130719,20130719,0,0,0,93,92,20130619,20130920,0,3,2,2,original_pair,253,111,103,1
20130717,20131018,90,3,201307,201310,20131018,20130717,201308,20130816,20130816,0,0,0,93,92,20130717,20131018,0,3,2,2,original_pair,223,79,74,1
20130821,20131115,90,3,201308,201311,20131115,20130821,201309,20130920,20130920,0,0,0,86,85,20130821,20131115,0,3,5,5,original_pair,212,83,78,1
20130918,20131220,90,3,201309,201312,20131220,20130918,201310,20131018,20131018,0,0,0,93,92,20130918,20131220,0,3,2,2,original_pair,277,104,96,1
20131016,20140117,90,3,201310,201401,20140117,20131016,201311,20131115,20131115,0,0,0,93,92,20131016,20140117,0,3,2,2,original_pair,191,80,72,1
20131120,20140221,90,3,201311,201402,20140221,20131120,201312,20131220,20131220,0,0,0,93,92,20131120,20140221,0,3,2,2,original_pair,249,96,91,1
20131218,20140321,90,3,201312,201403,20140321,20131218,201401,20140117,20140117,0,0,0,93,92,20131218,20140321,0,3,2,2,original_pair,283,117,109,1
20140122,20140417,90,3,201401,201404,20140418,20140122,201402,20140221,20140221,0,1,0,85,84,20140122,20140417,0,3,6,6,original_pair,222,92,87,1
20140219,20140516,90,3,201402,201405,20140516,20140219,201403,20140321,20140321,0,0,0,86,85,20140219,20140516,0,3,5,5,original_pair,253,121,113,1
20140318,20140620,90,3,201403,201406,20140620,20140318,201404,20140417,20140418,1,0,0,94,93,20140318,20140620,0,3,3,3,original_pair,324,134,126,1
20140416,20140718,90,3,201404,201407,20140718,20140416,201405,20140516,20140516,0,0,0,93,92,20140416,20140718,0,3,2,2,original_pair,228,95,90,1
20140521,20140815,90,3,201405,201408,20140815,20140521,201406,20140620,20140620,0,0,0,86,85,20140521,20140815,0,3,5,5,original_pair,216,86,81,1
20140618,20140919,90,3,201406,201409,20140919,20140618,201407,20140718,20140718,0,0,0,93,92,20140618,20140919,0,3,2,2,original_pair,291,108,100,1
20140716,20141017,90,3,201407,201410,20141017,20140716,201408,20140815,20140815,0,0,0,93,92,20140716,20141017,0,3,2,2,original_pair,208,92,87,1
20140820,20141121,90,3,201408,201411,20141121,20140820,201409,20140919,20140919,0,0,0,93,92,20140820,20141121,0,3,2,2,original_pair,227,107,102,1
20140917,20141219,90,3,201409,201412,20141219,20140917,201410,20141017,20141017,0,0,0,93,92,20140917,20141219,0,3,2,2,original_pair,242,103,95,1
20141022,20150116,90,3,201410,201501,20150116,20141022,201411,20141121,20141121,0,0,0,86,85,20141022,20150116,0,3,5,5,original_pair,270,112,107,1
20141119,20150220,90,3,201411,201502,20150220,20141119,201412,20141219,20141219,0,0,0,93,92,20141119,20150220,0,3,2,2,original_pair,246,118,114,1
20141217,20150320,90,3,201412,201503,20150320,20141217,201501,20150116,20150116,0,0,0,93,92,20141217,20150320,0,3,2,2,original_pair,303,151,143,1
20150121,20150417,90,3,201501,201504,20150417,20150121,201502,20150220,20150220,0,0,0,86,85,20150121,20150417,0,3,5,5,original_pair,278,129,124,1
20150218,20150515,90,3,201502,201505,20150515,20150218,201503,20150320,20150320,0,0,0,86,85,20150218,20150515,0,3,5,5,original_pair,291,132,128,1
20150318,20150619,90,3,201503,201506,20150619,20150318,201504,20150417,20150417,0,0,0,93,92,20150318,20150619,0,3,2,2,original_pair,399,151,143,1
20150415,20150717,90,3,201504,201507,20150717,20150415,201505,20150515,20150515,0,0,0,93,92,20150415,20150717,0,3,2,2,original_pair,252,109,104,1
20150520,20150821,90,3,201505,201508,20150821,20150520,201506,20150619,20150619,0,0,0,93,92,20150520,20150821,0,3,2,2,original_pair,283,120,115,1
20150617,20150918,90,3,201506,201509,20150918,20150617,201507,20150717,20150717,0,0,0,93,92,20150617,20150918,0,3,2,2,original_pair,338,146,138,1
20150722,20151016,90,3,201507,201510,20151016,20150722,201508,20150821,20150821,0,0,0,86,85,20150722,20151016,0,3,5,5,original_pair,272,109,104,1
20150819,20151120,90,3,201508,201511,20151120,20150819,201509,20150918,20150918,0,0,0,93,92,20150819,20151120,0,3,2,2,original_pair,262,115,110,1
20150916,20151218,90,3,201509,201512,20151218,20150916,201510,20151016,20151016,0,0,0,93,92,20150916,20151218,0,3,2,2,original_pair,338,153,145,1
20151021,20160115,90,3,201510,201601,20160115,20151021,201511,20151120,20151120,0,0,0,86,85,20151021,20160115,0,3,5,5,original_pair,356,164,156,1
20151118,20160219,90,3,201511,201602,20160219,20151118,201512,20151218,20151218,0,0,0,93,92,20151118,20160219,0,3,2,2,original_pair,295,138,133,1
20151216,20160318,90,3,201512,201603,20160318,20151216,201601,20160115,20160115,0,0,0,93,92,20151216,20160318,0,3,2,2,original_pair,341,157,149,1
20160120,20160415,90,3,201601,201604,20160415,20160120,201602,20160219,20160219,0,0,0,86,85,20160120,20160415,0,3,5,5,original_pair,274,126,121,1
20160217,20160520,90,3,201602,201605,20160520,20160217,201603,20160318,20160318,0,0,0,93,92,20160217,20160520,0,3,2,2,original_pair,295,141,134,1
20160316,20160617,90,3,201603,201606,20160617,20160316,201604,20160415,20160415,0,0,0,93,92,20160316,20160617,0,3,2,2,original_pair,360,158,150,1
20160420,20160715,90,3,201604,201607,20160715,20160420,201605,20160520,20160520,0,0,0,86,85,20160420,20160715,0,3,5,5,original_pair,274,122,118,1
20160518,20160819,90,3,201605,201608,20160819,20160518,201606,20160617,20160617,0,0,0,93,92,20160518,20160819,0,3,2,2,original_pair,282,124,120,1
20160615,20160916,90,3,201606,201609,20160916,20160615,201607,20160715,20160715,0,0,0,93,92,20160615,20160916,0,3,2,2,original_pair,339,163,155,1
20160720,20161021,90,3,201607,201610,20161021,20160720,201608,20160819,20160819,0,0,0,93,92,20160720,20161021,0,3,2,2,original_pair,299,135,130,1
20160817,20161118,90,3,201608,201611,20161118,20160817,201609,20160916,20160916,0,0,0,93,92,20160817,20161118,0,3,2,2,original_pair,289,129,124,1
20160921,20161216,90,3,201609,201612,20161216,20160921,201610,20161021,20161021,0,0,0,86,85,20160921,20161216,0,3,5,5,original_pair,349,146,138,1
20161019,20170120,90,3,201610,201701,20170120,20161019,201611,20161118,20161118,0,0,0,93,92,20161019,20170120,0,3,2,2,original_pair,309,124,119,1
20161116,20170217,90,3,201611,201702,20170217,20161116,201612,20161216,20161216,0,0,0,93,92,20161116,20170217,0,3,2,2,original_pair,278,133,128,1
20161221,20170317,90,3,201612,201703,20170317,20161221,201701,20170120,20170120,0,0,0,86,85,20161221,20170317,0,3,5,5,original_pair,329,157,149,1
20170118,20170421,90,3,201701,201704,20170421,20170118,201702,20170217,20170217,0,0,0,93,92,20170118,20170421,0,3,2,2,original_pair,287,134,129,1
20170215,20170519,90,3,201702,201705,20170519,20170215,201703,20170317,20170317,0,0,0,93,92,20170215,20170519,0,3,2,2,original_pair,220,133,129,1
20170322,20170616,90,3,201703,201706,20170616,20170322,201704,20170421,20170421,0,0,0,86,85,20170322,20170616,0,3,5,5,original_pair,366,156,148,1
20170419,20170721,90,3,201704,201707,20170721,20170419,201705,20170519,20170519,0,0,0,93,92,20170419,20170721,0,3,2,2,original_pair,290,139,134,1
20170517,20170818,90,3,201705,201708,20170818,20170517,201706,20170616,20170616,0,0,0,93,92,20170517,20170818,0,3,2,2,original_pair,269,124,119,1
20170621,20170915,90,3,201706,201709,20170915,20170621,201707,20170721,20170721,0,0,0,86,85,20170621,20170915,0,3,5,5,original_pair,339,149,141,1
20170719,20171020,90,3,201707,201710,20171020,20170719,201708,20170818,20170818,0,0,0,93,92,20170719,20171020,0,3,2,2,original_pair,274,129,123,1
20170816,20171117,90,3,201708,201711,20171117,20170816,201709,20170915,20170915,0,0,0,93,92,20170816,20171117,0,3,2,2,original_pair,285,138,133,1
20170920,20171215,90,3,201709,201712,20171215,20170920,201710,20171020,20171020,0,0,0,86,85,20170920,20171215,0,3,5,5,original_pair,333,156,148,1
20171018,20180119,90,3,201710,201801,20180119,20171018,201711,20171117,20171117,0,0,0,93,92,20171018,20180119,0,3,2,2,original_pair,309,139,134,1
20171115,20180216,90,3,201711,201802,20180216,20171115,201712,20171215,20171215,0,0,0,93,92,20171115,20180216,0,3,2,2,original_pair,287,143,138,1
20171220,20180316,90,3,201712,201803,20180316,20171220,201801,20180119,20180119,0,0,0,86,85,20171220,20180316,0,3,5,5,original_pair,224,110,102,1
20180117,20180420,90,3,201801,201804,20180420,20180117,201802,20180216,20180216,0,0,0,93,92,20180117,20180420,0,3,2,2,original_pair,314,156,152,1
20180214,20180518,90,3,201802,201805,20180518,20180214,201803,20180316,20180316,0,0,0,93,92,20180214,20180518,0,3,2,2,original_pair,355,179,175,1
20180321,20180615,90,3,201803,201806,20180615,20180321,201804,20180420,20180420,0,0,0,86,85,20180321,20180615,0,3,5,5,original_pair,494,237,229,1
20180418,20180720,90,3,201804,201807,20180720,20180418,201805,20180518,20180518,0,0,0,93,92,20180418,20180720,0,3,2,2,original_pair,482,250,242,1
20180516,20180817,90,3,201805,201808,20180817,20180516,201806,20180615,20180615,0,0,0,93,92,20180516,20180817,0,3,2,2,original_pair,468,240,232,1
20180620,20180921,90,3,201806,201809,20180921,20180620,201807,20180720,20180720,0,0,0,93,92,20180620,20180921,0,3,2,2,original_pair,477,241,233,1
20180718,20181019,90,3,201807,201810,20181019,20180718,201808,20180817,20180817,0,0,0,93,92,20180718,20181019,0,3,2,2,original_pair,467,241,233,1
20180822,20181116,90,3,201808,201811,20181116,20180822,201809,20180921,20180921,0,0,0,86,85,20180822,20181116,0,3,5,5,original_pair,463,238,230,1
20180919,20181221,90,3,201809,201812,20181221,20180919,201810,20181019,20181019,0,0,0,93,92,20180919,20181221,0,3,2,2,original_pair,504,245,237,1
20181017,20190118,90,3,201810,201901,20190118,20181017,201811,20181116,20181116,0,0,0,93,92,20181017,20190118,0,3,2,2,original_pair,529,267,259,1
20181121,20190215,90,3,201811,201902,20190215,20181121,201812,20181221,20181221,0,0,0,86,85,20181121,20190215,0,3,5,5,original_pair,493,255,247,1
20181219,20190315,90,3,201812,201903,20190315,20181219,201901,20190118,20190118,0,0,0,86,85,20181219,20190315,0,3,5,5,original_pair,531,262,254,1
20190116,20190418,90,3,201901,201904,20190419,20190116,201902,20190215,20190215,0,1,0,92,91,20190116,20190418,0,3,1,1,original_pair,485,245,237,1
20190213,20190517,90,3,201902,201905,20190517,20190213,201903,20190315,20190315,0,0,0,93,92,20190213,20190517,0,3,2,2,original_pair,459,236,228,1
20190319,20190621,90,3,201903,201906,20190621,20190319,201904,20190418,20190419,1,0,0,94,93,20190319,20190621,0,3,3,3,original_pair,494,248,240,1
20190417,20190719,90,3,201904,201907,20190719,20190417,201905,20190517,20190517,0,0,0,93,92,20190417,20190719,0,3,2,2,original_pair,486,246,238,1
20190522,20190816,90,3,201905,201908,20190816,20190522,201906,20190621,20190621,0,0,0,86,85,20190522,20190816,0,3,5,5,original_pair,500,250,242,1
20190619,20190920,90,3,201906,201909,20190920,20190619,201907,20190719,20190719,0,0,0,93,92,20190619,20190920,0,3,2,2,original_pair,507,253,245,1
20190717,20191018,90,3,201907,201910,20191018,20190717,201908,20190816,20190816,0,0,0,93,92,20190717,20191018,0,3,2,2,original_pair,500,248,240,1
20190821,20191115,90,3,201908,201911,20191115,20190821,201909,20190920,20190920,0,0,0,86,85,20190821,20191115,0,3,5,5,original_pair,507,250,242,1
20190918,20191220,90,3,201909,201912,20191220,20190918,201910,20191018,20191018,0,0,0,93,92,20190918,20191220,0,3,2,2,original_pair,518,248,240,1
20191016,20200117,90,3,201910,202001,20200117,20191016,201911,20191115,20191115,0,0,0,93,92,20191016,20200117,0,3,2,2,original_pair,493,242,234,1
20191120,20200221,90,3,201911,202002,20200221,20191120,201912,20191220,20191220,0,0,0,93,92,20191120,20200221,0,3,2,2,original_pair,515,259,251,1
20191218,20200320,90,3,201912,202003,20200320,20191218,202001,20200117,20200117,0,0,0,93,92,20191218,20200320,0,3,2,2,original_pair,532,260,252,1
20200122,20200417,90,3,202001,202004,20200417,20200122,202002,20200221,20200221,0,0,0,86,85,20200122,20200417,0,3,5,5,original_pair,596,300,292,1
20200219,20200515,90,3,202002,202005,20200515,20200219,202003,20200320,20200320,0,0,0,86,85,20200219,20200515,0,3,5,5,original_pair,604,305,297,1
20200318,20200619,90,3,202003,202006,20200619,20200318,202004,20200417,20200417,0,0,0,93,92,20200318,20200619,0,3,2,2,original_pair,793,394,386,1
20200415,20200717,90,3,202004,202007,20200717,20200415,202005,20200515,20200515,0,0,0,93,92,20200415,20200717,0,3,2,2,original_pair,472,231,226,1
20200520,20200821,90,3,202005,202008,20200821,20200520,202006,20200619,20200619,0,0,0,93,92,20200520,20200821,0,3,2,2,original_pair,428,215,210,1
20200617,20200918,90,3,202006,202009,20200918,20200617,202007,20200717,20200717,0,0,0,93,92,20200617,20200918,0,3,2,2,original_pair,625,317,309,1
20200722,20201016,90,3,202007,202010,20201016,20200722,202008,20200821,20200821,0,0,0,86,85,20200722,20201016,0,3,5,5,original_pair,470,235,230,1
20200819,20201120,90,3,202008,202011,20201120,20200819,202009,20200918,20200918,0,0,0,93,92,20200819,20201120,0,3,2,2,original_pair,462,226,221,1
20200916,20201218,90,3,202009,202012,20201218,20200916,202010,20201016,20201016,0,0,0,93,92,20200916,20201218,0,3,2,2,original_pair,753,382,374,1
20201021,20210115,90,3,202010,202101,20210115,20201021,202011,20201120,20201120,0,0,0,86,85,20201021,20210115,0,3,5,5,original_pair,520,264,259,1
20201118,20210219,90,3,202011,202102,20210219,20201118,202012,20201218,20201218,0,0,0,93,92,20201118,20210219,0,3,2,2,original_pair,483,241,236,1
20201216,20210319,90,3,202012,202103,20210319,20201216,202101,20210115,20210115,0,0,0,93,92,20201216,20210319,0,3,2,2,original_pair,772,400,392,1
20210120,20210416,90,3,202101,202104,20210416,20210120,202102,20210219,20210219,0,0,0,86,85,20210120,20210416,0,3,5,5,original_pair,496,246,242,1
20210217,20210521,90,3,202102,202105,20210521,20210217,202103,20210319,20210319,0,0,0,93,92,20210217,20210521,0,3,2,2,original_pair,517,259,254,1
20210317,20210618,90,3,202103,202106,20210618,20210317,202104,20210416,20210416,0,0,0,93,92,20210317,20210618,0,3,2,2,original_pair,724,369,361,1
20210421,20210716,90,3,202104,202107,20210716,20210421,202105,20210521,20210521,0,0,0,86,85,20210421,20210716,0,3,5,5,original_pair,550,273,268,1
20210519,20210820,90,3,202105,202108,20210820,20210519,202106,20210618,20210618,0,0,0,93,92,20210519,20210820,0,3,2,2,original_pair,541,271,266,1
20210616,20210917,90,3,202106,202109,20210917,20210616,202107,20210716,20210716,0,0,0,93,92,20210616,20210917,0,3,2,2,original_pair,714,358,350,1
20210721,20211015,90,3,202107,202110,20211015,20210721,202108,20210820,20210820,0,0,0,86,85,20210721,20211015,0,3,5,5,original_pair,521,259,254,1
20210818,20211119,90,3,202108,202111,20211119,20210818,202109,20210917,20210917,0,0,0,93,92,20210818,20211119,0,3,2,2,original_pair,507,250,246,1
20210915,20211217,90,3,202109,202112,20211217,20210915,202110,20211015,20211015,0,0,0,93,92,20210915,20211217,0,3,2,2,original_pair,710,360,352,1
20211020,20220121,90,3,202110,202201,20220121,20211020,202111,20211119,20211119,0,0,0,93,92,20211020,20220121,0,3,2,2,original_pair,681,342,334,1
20211117,20220218,90,3,202111,202202,20220218,20211117,202112,20211217,20211217,0,0,0,93,92,20211117,20220218,0,3,2,2,original_pair,728,368,360,1
20211222,20220318,90,3,202112,202203,20220318,20211222,202201,20220121,20220121,0,0,0,86,85,20211222,20220318,0,3,5,5,original_pair,767,373,365,1
20220119,20220414,90,3,202201,202204,20220415,20220119,202202,20220218,20220218,0,1,0,85,84,20220119,20220414,0,3,6,6,original_pair,777,378,370,1
20220216,20220520,90,3,202202,202205,20220520,20220216,202203,20220318,20220318,0,0,0,93,92,20220216,20220520,0,3,2,2,original_pair,764,369,361,1
20220315,20220617,90,3,202203,202206,20220617,20220315,202204,20220414,20220415,1,0,0,94,93,20220315,20220617,0,3,3,3,original_pair,766,374,366,1
20220420,20220715,90,3,202204,202207,20220715,20220420,202205,20220520,20220520,0,0,0,86,85,20220420,20220715,0,3,5,5,original_pair,486,238,233,1
20220518,20220819,90,3,202205,202208,20220819,20220518,202206,20220617,20220617,0,0,0,93,92,20220518,20220819,0,3,2,2,original_pair,704,331,323,1
20220615,20220916,90,3,202206,202209,20220916,20220615,202207,20220715,20220715,0,0,0,93,92,20220615,20220916,0,3,2,2,original_pair,728,365,357,1
20220720,20221021,90,3,202207,202210,20221021,20220720,202208,20220819,20220819,0,0,0,93,92,20220720,20221021,0,3,2,2,original_pair,640,323,315,1
20220817,20221118,90,3,202208,202211,20221118,20220817,202209,20220916,20220916,0,0,0,93,92,20220817,20221118,0,3,2,2,original_pair,482,234,229,1
20220921,20221216,90,3,202209,202212,20221216,20220921,202210,20221021,20221021,0,0,0,86,85,20220921,20221216,0,3,5,5,original_pair,633,308,300,1
20221019,20230120,90,3,202210,202301,20230120,20221019,202211,20221118,20221118,0,0,0,93,92,20221019,20230120,0,3,2,2,original_pair,559,282,274,1
20221116,20230217,90,3,202211,202302,20230217,20221116,202212,20221216,20221216,0,0,0,93,92,20221116,20230217,0,3,2,2,original_pair,543,266,261,1
20221221,20230317,90,3,202212,202303,20230317,20221221,202301,20230120,20230120,0,0,0,86,85,20221221,20230317,0,3,5,5,original_pair,591,278,270,1
20230118,20230421,90,3,202301,202304,20230421,20230118,202302,20230217,20230217,0,0,0,93,92,20230118,20230421,0,3,2,2,original_pair,479,241,233,1
20230215,20230519,90,3,202302,202305,20230519,20230215,202303,20230317,20230317,0,0,0,93,92,20230215,20230519,0,3,2,2,original_pair,548,269,261,1
20230322,20230616,90,3,202303,202306,20230616,20230322,202304,20230421,20230421,0,0,0,86,85,20230322,20230616,0,3,5,5,original_pair,540,261,253,1
20230419,20230721,90,3,202304,202307,20230721,20230419,202305,20230519,20230519,0,0,0,93,92,20230419,20230721,0,3,2,2,original_pair,499,253,245,1
20230517,20230818,90,3,202305,202308,20230818,20230517,202306,20230616,20230616,0,0,0,93,92,20230517,20230818,0,3,2,2,original_pair,502,249,241,1
20230621,20230915,90,3,202306,202309,20230915,20230621,202307,20230721,20230721,0,0,0,86,85,20230621,20230915,0,3,5,5,original_pair,576,293,285,1
20230719,20231020,90,3,202307,202310,20231020,20230719,202308,20230818,20230818,0,0,0,93,92,20230719,20231020,0,3,2,2,original_pair,545,282,274,1
20230816,20231117,90,3,202308,202311,20231117,20230816,202309,20230915,20230915,0,0,0,93,92,20230816,20231117,0,3,2,2,original_pair,543,277,269,1
20230920,20231215,90,3,202309,202312,20231215,20230920,202310,20231020,20231020,0,0,0,86,85,20230920,20231215,0,3,5,5,original_pair,550,267,259,1
20231018,20240119,90,3,202310,202401,20240119,20231018,202311,20231117,20231117,0,0,0,93,92,20231018,20240119,0,3,2,2,original_pair,546,278,270,1
20231115,20240216,90,3,202311,202402,20240216,20231115,202312,20231215,20231215,0,0,0,93,92,20231115,20240216,0,3,2,2,original_pair,551,283,275,1
20231220,20240315,90,3,202312,202403,20240315,20231220,202401,20240119,20240119,0,0,0,86,85,20231220,20240315,0,3,5,5,original_pair,616,315,307,1
20240117,20240419,90,3,202401,202404,20240419,20240117,202402,20240216,20240216,0,0,0,93,92,20240117,20240419,0,3,2,2,original_pair,571,297,289,1
20240214,20240517,90,3,202402,202405,20240517,20240214,202403,20240315,20240315,0,0,0,93,92,20240214,20240517,0,3,2,2,original_pair,596,314,306,1
20240320,20240621,90,3,202403,202406,20240621,20240320,202404,20240419,20240419,0,0,0,93,92,20240320,20240621,0,3,2,2,original_pair,622,328,320,1
20240417,20240719,90,3,202404,202407,20240719,20240417,202405,20240517,20240517,0,0,0,93,92,20240417,20240719,0,3,2,2,original_pair,622,312,304,1
20240522,20240816,90,3,202405,202408,20240816,20240522,202406,20240621,20240621,0,0,0,86,85,20240522,20240816,0,3,5,5,original_pair,628,322,314,1
20240618,20240920,90,3,202406,202409,20240920,20240619,202407,20240719,20240719,0,0,1,94,93,20240618,20240920,0,3,3,3,original_pair,678,344,336,1
20240717,20241018,90,3,202407,202410,20241018,20240717,202408,20240816,20240816,0,0,0,93,92,20240717,20241018,0,3,2,2,original_pair,669,343,335,1
20240821,20241115,90,3,202408,202411,20241115,20240821,202409,20240920,20240920,0,0,0,86,85,20240821,20241115,0,3,5,5,original_pair,693,353,345,1
20240918,20241220,90,3,202409,202412,20241220,20240918,202410,20241018,20241018,0,0,0,93,92,20240918,20241220,0,3,2,2,original_pair,679,329,321,1
20241016,20250117,90,3,202410,202501,20250117,20241016,202411,20241115,20241115,0,0,0,93,92,20241016,20250117,0,3,2,2,original_pair,685,349,341,1
20241120,20250221,90,3,202411,202502,20250221,20241120,202412,20241220,20241220,0,0,0,93,92,20241120,20250221,0,3,2,2,original_pair,672,340,332,1
20241218,20250321,90,3,202412,202503,20250321,20241218,202501,20250117,20250117,0,0,0,93,92,20241218,20250321,0,3,2,2,original_pair,664,330,322,1
20250122,20250417,90,3,202501,202504,20250418,20250122,202502,20250221,20250221,0,1,0,85,84,20250122,20250417,0,3,6,6,original_pair,622,301,296,1
20250219,20250516,90,3,202502,202505,20250516,20250219,202503,20250321,20250321,0,0,0,86,85,20250219,20250516,0,3,5,5,original_pair,604,301,293,1
20250318,20250620,90,3,202503,202506,20250620,20250318,202504,20250417,20250418,1,0,0,94,93,20250318,20250620,0,3,3,3,original_pair,737,356,348,1
20250416,20250718,90,3,202504,202507,20250718,20250416,202505,20250516,20250516,0,0,0,93,92,20250416,20250718,0,3,2,2,original_pair,793,385,377,1
20250521,20250815,90,3,202505,202508,20250815,20250521,202506,20250620,20250620,0,0,0,86,85,20250521,20250815,0,3,5,5,original_pair,787,390,382,1
