grid_index,gross_return_R
894,0.0922136737891263
895,0.0923135771192373
896,0.0924134804493483
897,0.0925133837794593
898,0.0926132871095703
899,0.0927131904396813
900,0.0928130937697923
901,0.0929129970999033
902,0.0930129004300144
903,0.0931128037601253
904,0.0932127070902364
905,0.0933126104203474
906,0.0934125137504584
907,0.0935124170805694
908,0.0936123204106804
909,0.0937122237407914
910,0.0938121270709024
911,0.0939120304010134
912,0.0940119337311244
913,0.0941118370612354
914,0.0942117403913464
915,0.0943116437214574
916,0.0944115470515684
917,0.0945114503816794
918,0.0946113537117904
919,0.0947112570419014
920,0.0948111603720124
921,0.0949110637021234
922,0.0950109670322344
923,0.0951108703623454
924,0.0952107736924564
925,0.0953106770225674
926,0.0954105803526784
927,0.0955104836827894
928,0.0956103870129004
929,0.0957102903430115
930,0.0958101936731224
931,0.0959100970032335
932,0.0960100003333445
933,0.0961099036634555
934,0.0962098069935665
935,0.0963097103236775
936,0.0964096136537885
937,0.0965095169838995
938,0.0966094203140105
939,0.0967093236441215
940,0.0968092269742325
941,0.0969091303043435
942,0.0970090336344545
943,0.0971089369645655
944,0.0972088402946765
945,0.0973087436247875
946,0.0974086469548985
947,0.0975085502850095
948,0.0976084536151205
949,0.0977083569452315
950,0.0978082602753425
951,0.0979081636054535
952,0.0980080669355645
953,0.0981079702656755
954,0.0982078735957865
955,0.0983077769258976
956,0.0984076802560085
957,0.0985075835861196
958,0.0986074869162306
959,0.0987073902463416
960,0.0988072935764526
961,0.0989071969065636
962,0.0990071002366746
963,0.0991070035667856
964,0.0992069068968966
965,0.0993068102270076
966,0.0994067135571186
967,0.0995066168872296
968,0.0996065202173406
969,0.0997064235474516
970,0.0998063268775626
971,0.0999062302076736
972,0.100006133537785
973,0.100106036867896
974,0.100205940198007
975,0.100305843528118
976,0.100405746858229
977,0.10050565018834
978,0.100605553518451
979,0.100705456848562
980,0.100805360178673
981,0.100905263508784
982,0.101005166838895
983,0.101105070169006
984,0.101204973499117
985,0.101304876829228
986,0.101404780159339
987,0.10150468348945
988,0.101604586819561
989,0.101704490149672
990,0.101804393479783
991,0.101904296809894
992,0.102004200140005
993,0.102104103470116
994,0.102204006800227
995,0.102303910130338
996,0.102403813460449
997,0.10250371679056
998,0.102603620120671
999,0.102703523450782
1000,0.102803426780893
1001,0.102903330111004
1002,0.103003233441115
1003,0.103103136771226
1004,0.103203040101337
1005,0.103302943431448
1006,0.103402846761559
1007,0.10350275009167
1008,0.103602653421781
1009,0.103702556751892
1010,0.103802460082003
1011,0.103902363412114
1012,0.104002266742225
1013,0.104102170072336
1014,0.104202073402447
1015,0.104301976732558
1016,0.104401880062669
1017,0.10450178339278
1018,0.104601686722891
1019,0.104701590053002
1020,0.104801493383113
1021,0.104901396713224
1022,0.105001300043335
1023,0.105101203373446
1024,0.105201106703557
1025,0.105301010033668
1026,0.105400913363779
1027,0.10550081669389
1028,0.105600720024001
1029,0.105700623354112
1030,0.105800526684223
1031,0.105900430014334
1032,0.106000333344445
1033,0.106100236674556
1034,0.106200140004667
1035,0.106300043334778
1036,0.106399946664889
1037,0.106499849995
1038,0.106599753325111
1039,0.106699656655222
1040,0.106799559985333
1041,0.106899463315444
1042,0.106999366645555
1043,0.107099269975666
1044,0.107199173305777
1045,0.107299076635888
1046,0.107398979965999
1047,0.10749888329611
1048,0.107598786626221
1049,0.107698689956332
1050,0.107798593286443
1051,0.107898496616554
1052,0.107998399946665
1053,0.108098303276776
1054,0.108198206606887
1055,0.108298109936998
1056,0.108398013267109
1057,0.10849791659722
1058,0.108597819927331
1059,0.108697723257442
1060,0.108797626587553
1061,0.108897529917664
1062,0.108997433247775
1063,0.109097336577886
1064,0.109197239907997
1065,0.109297143238108
1066,0.109397046568219
1067,0.10949694989833
1068,0.109596853228441
1069,0.109696756558552
1070,0.109796659888663
1071,0.109896563218774
1072,0.109996466548885
1073,0.110096369878996
1074,0.110196273209107
1075,0.110296176539218
1076,0.110396079869329
1077,0.11049598319944
1078,0.110595886529551
1079,0.110695789859662
1080,0.110795693189773
1081,0.110895596519884
1082,0.110995499849995
1083,0.111095403180106
1084,0.111195306510217
1085,0.111295209840328
1086,0.111395113170439
1087,0.11149501650055
1088,0.111594919830661
1089,0.111694823160772
1090,0.111794726490883
1091,0.111894629820994
1092,0.111994533151105
1093,0.112094436481216
1094,0.112194339811327
1095,0.112294243141438
1096,0.112394146471549
1097,0.11249404980166
1098,0.112593953131771
1099,0.112693856461882
1100,0.112793759791993
1101,0.112893663122104
1102,0.112993566452215
1103,0.113093469782326
1104,0.113193373112437
1105,0.113293276442548
1106,0.113393179772659
1107,0.11349308310277
1108,0.113592986432881
1109,0.113692889762992
1110,0.113792793093103
1111,0.113892696423214
1112,0.113992599753325
1113,0.114092503083436
1114,0.114192406413547
1115,0.114292309743658
1116,0.114392213073769
1117,0.11449211640388
1118,0.114592019733991
1119,0.114691923064102
1120,0.114791826394213
1121,0.114891729724324
1122,0.114991633054435
1123,0.115091536384546
1124,0.115191439714657
1125,0.115291343044768
1126,0.115391246374879
1127,0.11549114970499
1128,0.115591053035101
1129,0.115690956365212
1130,0.115790859695323
1131,0.115890763025434
1132,0.115990666355545
1133,0.116090569685656
