R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09669807,0,0,0,0,-6.14670304,-6.74107737,-29.68989161,-32.56084686,-21.94033347,-24.0619214
1.09702858,0,0,0,0,-6.19459284,-6.79564541,-29.6146513,-32.48811898,-22.00947948,-24.14502811
1.0973591,0,0,0,0,-6.24260322,-6.85037743,-29.54100325,-32.41708865,-22.07855867,-24.22810721
1.09768961,0,0,0,0,-6.29073425,-6.90527363,-29.46892049,-32.34772784,-22.14757068,-24.31115822
1.09802012,0,0,0,0,-6.338986,-6.96033419,-29.39837672,-32.28000922,-22.21651518,-24.39418074
1.09835064,0,0,0,0,-6.38735853,-7.01555931,-29.32934626,-32.21390612,-22.28539188,-24.47717435
1.09868115,0,0,0,0,-6.43585192,-7.07094918,-29.26180408,-32.14939253,-22.35420049,-24.56013868
1.09901166,0,0,0,0,-6.48446622,-7.126504,-29.19572572,-32.08644305,-22.42294074,-24.64307338
1.09934218,0,0,0,0,-6.5332015,-7.18222395,-29.13108733,-32.02503291,-22.49161241,-24.72597811
1.09967269,0,0,0,0,-6.58205784,-7.23810923,-29.06786562,-31.96513793,-22.56021527,-24.80885257
1.1000032,0,0,0,0,-6.63103528,-7.29416004,-29.00603784,-31.90673448,-22.62874913,-24.89169648
1.10033371,0,0,0,0,-6.68013391,-7.35037656,-28.94558179,-31.84979952,-22.69721381,-24.97450958
1.10066423,0,0,0,0,-6.72935379,-7.40675899,-28.88647578,-31.79431054,-22.76560917,-25.05729163
1.10099474,0,0,0,0,-6.77869497,-7.46330751,-28.82869862,-31.74024556,-22.83393507,-25.14004241
1.10132525,0,0,0,0,-6.82815753,-7.52002232,-28.77222963,-31.68758309,-22.90219141,-25.22276175
1.10165577,0,0,0,0,-6.87774153,-7.57690362,-28.71704857,-31.63630215,-22.97037808,-25.30544947
1.10198628,0,0,0,0,-6.92744704,-7.63395159,-28.6631357,-31.58638227,-23.03849503,-25.38810541
1.10231679,0,0,0,0,-6.97727412,-7.69116642,-28.6104717,-31.53780339,-23.10654219,-25.47072947
1.10264731,0,0,0,0,-7.02722283,-7.74854831,-28.5590377,-31.49054597,-23.17451955,-25.55332154
1.10297782,0,0,0,0,-7.07729323,-7.80609745,-28.50881525,-31.44459085,-23.2424271,-25.63588153
1.10330833,0,0,0,0,-7.1274854,-7.86381402,-28.45978631,-31.39991934,-23.31026483,-25.71840939
1.10363884,0,0,0,0,-7.17779939,-7.92169823,-28.41193324,-31.35651317,-23.37803278,-25.80090509
1.10396936,0,0,0,0,-7.22823528,-7.97975025,-28.3652388,-31.31435445,-23.44573101,-25.88336859
1.10429987,0,0,0,0,-7.27879311,-8.03797029,-28.31968612,-31.27342571,-23.51335956,-25.96579992
1.10463038,0,0,0,0,-7.32947296,-8.09635852,-28.27525869,-31.23370985,-23.58091854,-26.04819909
1.1049609,0,0,0,0,-7.38027488,-8.15491515,-28.23194038,-31.19519015,-23.64840804,-26.13056615
1.10529141,0,0,0,0,-7.43119895,-8.21364036,-28.18971539,-31.15785025,-23.71582819,-26.21290117
1.10562192,0,0,0,0,-7.48224522,-8.27253434,-28.14856826,-31.12167416,-23.78317912,-26.29520422
1.10595244,0,0,0,0,-7.53341375,-8.33159729,-28.10848388,-31.08664621,-23.850461,-26.37747543
1.10628295,0,0,0,0,-7.58470461,-8.39082938,-28.06944745,-31.05275108,-23.91767399,-26.4597149
1.10661346,0,0,0,0,-7.63611787,-8.45023082,-28.03144446,-31.01997379,-23.98481829,-26.5419228
1.10694397,0,0,0,0,-7.68765357,-8.50980179,-27.99446075,-30.98829965,-24.05189412,-26.62409927
1.10727449,0,0,0,0,-7.73931178,-8.56954249,-27.95848242,-30.9577143,-24.11890168,-26.7062445
1.107605,0,0,0,0,-7.79109257,-8.62945309,-27.92349588,-30.92820367,-24.18584124,-26.7883587
1.10793551,0,0,0,0,-7.84299599,-8.68953379,-27.88948781,-30.899754,-24.25271304,-26.87044208
1.10826603,0,0,0,0,-7.89502211,-8.74978479,-27.85644517,-30.87235181,-24.31951737,-26.95249488
1.10859654,0,0,0,0,-7.94717099,-8.81020626,-27.82435519,-30.84598388,-24.38625451,-27.03451736
1.10892705,0,0,0,0,-7.99944268,-8.8707984,-27.79320536,-30.8206373,-24.45292477,-27.11650979
1.10925757,0,0,0,0,-8.05183726,-8.93156139,-27.76298341,-30.79629939,-24.51952848,-27.19847247
1.10958808,0,0,0,0,-8.10435477,-8.99249543,-27.73367733,-30.77295774,-24.58606596,-27.28040569
1.10991859,0,0,0,0,-8.15699527,-9.05360071,-27.70527536,-30.75060021,-24.65253758,-27.36230979
