R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09702858,0,0,0,-0,-30.8318852,-33.82345936,-12.44596303,-13.6535772,67.88962832,74.47686284
1.0973591,0,0,0,-0,-30.64436662,-33.62787449,-12.11439299,-13.29383936,70.97370355,77.88363925
1.09768961,0,0,0,-0,-30.45652881,-33.43181524,-11.78058647,-12.93142737,74.24125314,81.49385222
1.09802012,0,0,0,-0,-30.2683723,-33.23528188,-11.44450399,-12.56629568,77.71049242,85.32768446
1.09835064,0,0,0,-0,-30.07989761,-33.03827468,-11.10610495,-12.19839744,81.40213865,89.40809078
1.09868115,0,0,0,-0,-29.89110526,-32.84079388,-10.7653476,-11.82768447,85.33985593,93.76129099
1.09901166,0,0,0,-0,-29.70199579,-32.64283977,-10.42218899,-11.45410725,89.55079851,98.41737192
1.09934218,0,0,0,-0,-29.51256972,-32.44441259,-10.07658494,-11.07761481,94.06627898,103.41102775
1.09967269,0,0,0,-0,-29.32282757,-32.24551262,-9.72848999,-10.69815474,98.92259604,108.78247712
1.1000032,0,0,0,-0,-29.13276987,-32.04614012,-9.37785734,-10.31567309,104.1620682,114.57860847
1.10033371,0,0,0,-0,-28.94239714,-31.84629534,-9.02463882,-9.93011435,109.83433579,120.85442265
1.10066423,0,0,0,-0,-28.75170991,-31.64597857,-8.66878484,-9.54142137,115.99801618,127.67486685
1.10099474,0,0,0,-0,-28.5607087,-31.44519006,-8.31024432,-9.14953529,122.72282929,135.11718956
1.10132525,0,0,0,-0,-28.36939404,-31.24393008,-7.94896466,-8.75439552,130.09235702,143.27399805
1.10165577,0,0,0,-0,-28.17776645,-31.04219889,-7.58489166,-8.35593963,138.20766877,152.25727525
1.10198628,0,0,0,-0,-27.98582645,-30.83999676,-7.21796945,-7.9541033,147.19214762,162.20372711
1.10231679,0,0,0,-0,-27.79357457,-30.63732396,-6.84814049,-7.54882025,157.19800822,173.28200419
1.10264731,0,0,0,-0,-27.60101132,-30.43418076,-6.47534541,-7.14002217,168.41524107,185.70261175
1.10297782,0,0,0,-0,-27.40813724,-30.23056742,-6.09952303,-6.72763861,181.08410683,199.73175309
1.10330833,0,0,0,-0,-27.21495285,-30.02648422,-5.72061023,-6.31159693,195.51294079,215.71105647
1.10363884,0,0,0,-0,-27.02145866,-29.82193141,-5.3385419,-5.89182221,212.10410144,234.08632541
1.10396936,0,0,0,-0,-26.82765521,-29.61690928,-4.95325085,-5.46823716,231.3927677,255.45052507
1.10429987,0,0,0,-0,-26.633543,-29.41141808,-4.56466773,-5.04076198,254.10667518,280.60996848
1.10463038,0,0,0,-0,-26.43912257,-29.2054581,-4.17272096,-4.60931436,281.26127889,310.68975435
1.1049609,0,0,0,-0,-26.24439443,-28.9990296,-3.77733661,-4.17380925,314.31754191,347.30859288
1.10529141,0,0,0,-0,-26.04935911,-28.79213284,-3.37843833,-3.73415886,355.45635653,392.88285732
1.10562192,0,0,0,-0,-25.85401712,-28.58476811,-2.97594722,-3.29027249,408.08430903,451.18695828
1.10595244,0,0,0,-0,-25.65836899,-28.37693567,-2.56978178,-2.84205642,477.83551649,528.46335323
1.10628295,0,0,0,-0,-25.46241524,-28.1686358,-2.15985772,-2.38941377,574.74812618,635.83405168
1.10661346,0,0,0,-0,-25.26615638,-27.95986877,-1.74608793,-1.93224441,718.61260436,795.2263816
1.10694397,0,0,0,-0,-25.06959294,-27.75063485,-1.32838229,-1.47044477,954.61432615,1056.70457633
1.10727449,0,0,0,-0,-24.87272544,-27.54093432,-0.90664756,-1.00390771,1413.30550832,1564.91713247
1.107605,0,0,0,-0,-24.67555439,-27.33076744,-0.48078729,-0.53252241,2692.65110229,2982.39382565
1.10793551,0,0,0,-0,-24.47808032,-27.12013449,-0.05070161,-0.05617411,25793.26379432,28577.27296861
1.10826603,0,0,-0,-0,-24.28030375,-26.90903576,0.38371288,0.42525594,-3442.34649779,-3815.03567523
1.10859654,0,0,-0,-0,-24.08222518,-26.6974715,0.82256326,0.91189078,-1621.67516313,-1797.78347419
1.10892705,0,0,-0,-0,-23.88384515,-26.48544201,1.26596049,1.40385784,-1063.9614661,-1179.85565269
1.10925757,0,0,-0,-0,-23.68516417,-26.27294755,1.71401956,1.90128917,-793.38708714,-880.07062887
1.10958808,0,0,-0,-0,-23.48618275,-26.05998839,2.16685968,2.40432166,-633.53148715,-702.95898558
1.10991859,0,0,-0,-0,-23.28690142,-25.84656483,2.62460446,2.91309728,-527.93164143,-585.96114394
