R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09636756,0,-0,0,-0,0.09989771,0.10952461,7.25896186,7.95849029,5.59234948,6.13127054
1.09669807,0,-0,0,-0,0.09966155,0.10929863,7.26296308,7.9652776,5.59500521,6.13603142
1.09702858,0,-0,0,-0,0.0994258,0.10907295,7.26696974,7.97207353,5.5976656,6.14079917
1.0973591,0,-0,0,-0,0.09919048,0.10884757,7.27098185,7.97887808,5.60033066,6.1455738
1.09768961,0,-0,0,-0,0.09895557,0.1086225,7.27499941,7.98569127,5.6030004,6.15035532
1.09802012,0,-0,0,-0,0.09872108,0.10839773,7.27902243,7.99251311,5.60567482,6.15514376
1.09835064,0,-0,0,-0,0.098487,0.10817326,7.28305093,7.99934362,5.60835393,6.15993911
1.09868115,0,-0,0,-0,0.09825334,0.1079491,7.28708491,8.00618282,5.61103773,6.16474138
1.09901166,0,-0,0,-0,0.0980201,0.10772523,7.29112437,8.01303072,5.61372623,6.1695506
1.09934218,0,-0,0,-0,0.09778727,0.10750167,7.29516934,8.01988733,5.61641944,6.17436676
1.09967269,0,-0,0,-0,0.09755486,0.10727842,7.29921981,8.02675267,5.61911736,6.17918989
1.1000032,0,-0,0,-0,0.09732287,0.10705546,7.30327579,8.03362675,5.62181999,6.18401999
1.10033371,0,-0,0,-0,0.09709128,0.10683281,7.3073373,8.04050959,5.62452735,6.18885707
1.10066423,0,-0,0,-0,0.09686011,0.10661046,7.31140434,8.04740121,5.62723944,6.19370115
1.10099474,0,-0,0,-0,0.09662936,0.10638841,7.31547692,8.05430161,5.62995626,6.19855223
1.10132525,0,-0,0,-0,0.09639901,0.10616667,7.31955505,8.06121082,5.63267783,6.20341033
1.10165577,0,-0,0,-0,0.09616908,0.10594522,7.32363874,8.06812884,5.63540414,6.20827546
1.10198628,0,-0,0,-0,0.09593956,0.10572408,7.32772799,8.0750557,5.6381352,6.21314763
1.10231679,0,-0,0,-0,0.09571045,0.10550324,7.33182282,8.08199141,5.64087102,6.21802685
1.10264731,0,-0,0,-0,0.09548175,0.1052827,7.33592323,8.08893599,5.64361161,6.22291313
1.10297782,0,-0,0,-0,0.09525346,0.10506246,7.34002924,8.09588944,5.64635696,6.22780649
1.10330833,0,-0,0,-0,0.09502558,0.10484252,7.34414085,8.10285179,5.6491071,6.23270693
1.10363884,0,-0,0,-0,0.09479811,0.10462288,7.34825807,8.10982305,5.65186201,6.23761446
1.10396936,0,-0,0,-0,0.09457105,0.10440354,7.35238091,8.11680323,5.65462172,6.24252911
1.10429987,0,-0,0,-0,0.0943444,0.10418451,7.35650938,8.12379235,5.65738622,6.24745087
1.10463038,0,-0,0,-0,0.09411815,0.10396577,7.36064348,8.13079043,5.66015552,6.25237976
1.1049609,0,-0,0,-0,0.09389232,0.10374734,7.36478324,8.13779749,5.66292963,6.2573158
1.10529141,0,-0,0,-0,0.09366688,0.1035292,7.36892864,8.14481353,5.66570855,6.26225899
1.10562192,0,-0,0,-0,0.09344186,0.10331137,7.37307972,8.15183857,5.66849229,6.26720935
1.10595244,0,-0,0,-0,0.09321724,0.10309383,7.37723646,8.15887263,5.67128086,6.27216688
1.10628295,0,-0,0,-0,0.09299302,0.1028766,7.38139889,8.16591573,5.67407426,6.2771316
1.10661346,0,-0,0,-0,0.09276921,0.10265966,7.38556701,8.17296787,5.6768725,6.28210353
1.10694397,0,-0,0,-0,0.09254581,0.10244303,7.38974083,8.18002908,5.67967558,6.28708266
1.10727449,0,-0,0,-0,0.09232281,0.10222669,7.39392036,8.18709937,5.68248351,6.29206902
1.107605,0,-0,0,-0,0.09210021,0.10201065,7.3981056,8.19417876,5.6852963,6.29706262
1.10793551,0,-0,0,-0,0.09187801,0.10179491,7.40229658,8.20126726,5.68811396,6.30206346
1.10826603,0,-0,0,-0,0.09165622,0.10157947,7.40649329,8.20836489,5.69093648,6.30707156
1.10859654,0,-0,0,-0,0.09143483,0.10136433,7.41069575,8.21547167,5.69376388,6.31208693
1.10892705,0,-0,0,-0,0.09121384,0.10114949,7.41490397,8.2225876,5.69659616,6.31710958
1.10925757,0,-0,0,-0,0.09099325,0.10093495,7.41911794,8.22971271,5.69943332,6.32213953
1.10958808,0,-0,0,-0,0.09077306,0.1007207,7.4233377,8.23684701,5.70227539,6.32717679
1.10991859,0,-0,0,-0,0.09055327,0.10050676,7.42756323,8.24399052,5.70512235,6.33222137
