R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10628295,0.27079393,-0.33385249,1.62602733,-8.31237778,1.23286547,1.36389805,4.87049635,5.38814706,5.11207755,5.65540422
1.10661346,0.27068368,-0.33331552,1.62328273,-8.29573818,1.23138388,1.36266598,4.87010846,5.38932758,5.1104703,5.65531523
1.10694397,0.2705736,-0.33277946,1.62054362,-8.27913843,1.22990363,1.36143441,4.86972256,5.39051005,5.1088649,5.65522722
1.10727449,0.2704637,-0.3322443,1.61781,-8.26257844,1.22842472,1.36020335,4.86933866,5.39169446,5.10726133,5.65514017
1.107605,0.27035398,-0.33171004,1.61508184,-8.2460581,1.22694713,1.35897278,4.86895674,5.39288084,5.1056596,5.65505411
1.10793551,0.27024443,-0.33117669,1.61235913,-8.2295773,1.22547089,1.35774272,4.86857683,5.39406917,5.10405971,5.65496902
1.10826603,0.27013506,-0.33064423,1.60964187,-8.21313593,1.22399597,1.35651315,4.8681989,5.39525945,5.10246166,5.65488491
1.10859654,0.27002587,-0.33011267,1.60693003,-8.19673389,1.22252239,1.35528409,4.86782297,5.3964517,5.10086545,5.65480179
1.10892705,0.26991685,-0.32958201,1.60422361,-8.18037107,1.22105013,1.35405552,4.86744903,5.3976459,5.09927108,5.65471965
1.10925757,0.26980801,-0.32905224,1.60152259,-8.16404737,1.21957921,1.35282746,4.86707708,5.39884207,5.09767855,5.6546385
1.10958808,0.26969934,-0.32852336,1.59882696,-8.14776267,1.21810962,1.35159991,4.86670712,5.4000402,5.09608787,5.65455835
1.10991859,0.26959084,-0.32799537,1.5961367,-8.13151688,1.21664135,1.35037285,4.86633915,5.4012403,5.09449903,5.65447918
