R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10066423,0.34833914,-0.04592387,0.42020415,-3.15249988,0.13183665,0.14510789,9.15001693,10.07109632,7.5023054,8.25751918
1.10099474,0.34832398,-0.04578516,0.41916326,-3.14613886,0.13144416,0.14471933,9.15500362,10.07961083,7.50576005,8.26380234
1.10132525,0.34830887,-0.04564679,0.41812447,-3.13978939,0.13105261,0.14433155,9.15999766,10.08813674,7.50922181,8.27009561
1.10165577,0.34829381,-0.04550876,0.41708778,-3.13345146,0.13066199,0.14394454,9.16499906,10.09667407,7.51269068,8.27639901
1.10198628,0.34827879,-0.04537108,0.41605318,-3.12712502,0.13027231,0.1435583,9.17000784,10.10522283,7.51616667,8.28271255
1.10231679,0.34826382,-0.04523374,0.41502066,-3.12081005,0.12988355,0.14317282,9.17502401,10.11378304,7.51964979,8.28903624
1.10264731,0.34824889,-0.04509674,0.41399024,-3.11450654,0.12949572,0.14278811,9.18004758,10.12235472,7.52314004,8.29537009
1.10297782,0.34823401,-0.04496008,0.41296189,-3.10821444,0.12910882,0.14240417,9.18507855,10.1309379,7.52663743,8.30171413
1.10330833,0.34821917,-0.04482376,0.41193563,-3.10193375,0.12872285,0.14202099,9.19011693,10.13953258,7.53014196,8.30806836
1.10363884,0.34820438,-0.04468778,0.41091143,-3.09566442,0.1283378,0.14163858,9.19516274,10.14813878,7.53365364,8.3144328
1.10396936,0.34818963,-0.04455214,0.40988931,-3.08940643,0.12795367,0.14125693,9.20021599,10.15675653,7.53717248,8.32080746
1.10429987,0.34817493,-0.04441683,0.40886925,-3.08315976,0.12757046,0.14087604,9.20527668,10.16538585,7.54069848,8.32719235
1.10463038,0.34816027,-0.04428187,0.40785126,-3.07692439,0.12718817,0.14049591,9.21034483,10.17402674,7.54423165,8.3335875
1.1049609,0.34814566,-0.04414723,0.40683533,-3.07070028,0.12680679,0.14011655,9.21542044,10.18267924,7.54777199,8.3399929
1.10529141,0.34813109,-0.04401294,0.40582145,-3.06448741,0.12642633,0.13973794,9.22050353,10.19134335,7.55131951,8.34640859
1.10562192,0.34811656,-0.04387898,0.40480962,-3.05828575,0.12604679,0.13936009,9.22559411,10.2000191,7.55487422,8.35283456
1.10595244,0.34810208,-0.04374535,0.40379984,-3.05209529,0.12566816,0.13898301,9.23069219,10.2087065,7.55843613,8.35927085
1.10628295,0.34808765,-0.04361205,0.4027921,-3.04591599,0.12529044,0.13860667,9.23579777,10.21740559,7.56200523,8.36571745
1.10661346,0.34807325,-0.04347909,0.40178641,-3.03974783,0.12491362,0.1382311,9.24091086,10.22611636,7.56558155,8.37217438
1.10694397,0.34805891,-0.04334646,0.40078275,-3.03359079,0.12453772,0.13785628,9.24603149,10.23483885,7.56916507,8.37864167
1.10727449,0.3480446,-0.04321416,0.39978112,-3.02744483,0.12416272,0.13748221,9.25115965,10.24357306,7.57275581,8.38511931
1.107605,0.34803034,-0.0430822,0.39878153,-3.02130994,0.12378862,0.13710889,9.25629536,10.25231903,7.57635378,8.39160734
1.10793551,0.34801612,-0.04295056,0.39778396,-3.01518609,0.12341543,0.13673633,9.26143863,10.26107677,7.57995898,8.39810575
1.10826603,0.34800195,-0.04281925,0.39678841,-3.00907325,0.12304313,0.13636452,9.26658947,10.2698463,7.58357142,8.40461457
1.10859654,0.34798782,-0.04268827,0.39579488,-3.0029714,0.12267174,0.13599346,9.27174789,10.27862763,7.58719111,8.41113381
1.10892705,0.34797373,-0.04255762,0.39480337,-2.99688052,0.12230124,0.13562315,9.2769139,10.28742079,7.59081804,8.41766348
1.10925757,0.34795969,-0.04242729,0.39381386,-2.99080058,0.12193164,0.13525359,9.28208751,10.2962258,7.59445224,8.4242036
1.10958808,0.34794569,-0.0422973,0.39282637,-2.98473156,0.12156293,0.13488478,9.28726873,10.30504267,7.5980937,8.43075418
1.10991859,0.34793173,-0.04216763,0.39184088,-2.97867342,0.12119512,0.13451671,9.29245757,10.31387142,7.60174242,8.43731525
