R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09669807,0.00234849,-0.00023492,0.00108246,-0.0041428,0.1000295,0.10970216,4.60780722,5.05337329,3.82721537,4.19729972
1.09702858,0.00234841,-0.00023456,0.00108109,-0.0041379,0.09988056,0.10957183,4.60899683,5.05620127,3.82753141,4.19891137
1.0973591,0.00234833,-0.0002342,0.00107972,-0.00413306,0.0997318,0.10944159,4.61018806,5.05903181,3.82788584,4.20056535
1.09768961,0.00234826,-0.00023385,0.00107836,-0.00412825,0.09958321,0.10931145,4.61138085,5.06186484,3.82827707,4.20225996
1.09802012,0.00234818,-0.00023349,0.00107699,-0.00412349,0.0994348,0.10918141,4.61257514,5.06470032,3.8287035,4.20399349
1.09835064,0.0023481,-0.00023314,0.00107563,-0.00411877,0.09928656,0.10905146,4.61377088,5.06753818,3.82916352,4.20576419
1.09868115,0.00234803,-0.00023278,0.00107427,-0.00411409,0.09913851,0.10892161,4.61496803,5.07037838,3.82965552,4.20757033
1.09901166,0.00234795,-0.00023242,0.00107291,-0.00410945,0.09899063,0.10879185,4.61616655,5.07322087,3.83017785,4.20941013
1.09934218,0.00234787,-0.00023207,0.00107155,-0.00410484,0.09884292,0.10866219,4.61736639,5.07606561,3.83072889,4.21128183
1.09967269,0.0023478,-0.00023172,0.0010702,-0.00410026,0.0986954,0.10853263,4.61856751,5.07891255,3.83130698,4.21318365
1.1000032,0.00234772,-0.00023136,0.00106884,-0.00409572,0.09854805,0.10840317,4.61976988,5.08176166,3.83191046,4.21511377
1.10033371,0.00234764,-0.00023101,0.00106749,-0.0040912,0.09840087,0.1082738,4.62097346,5.08461289,3.83253765,4.21707039
1.10066423,0.00234757,-0.00023066,0.00106614,-0.00408671,0.09825387,0.10814452,4.62217821,5.08746621,3.83318688,4.21905168
1.10099474,0.00234749,-0.00023031,0.00106479,-0.00408225,0.09810705,0.10801535,4.62338412,5.09032159,3.83385645,4.22105579
1.10132525,0.00234741,-0.00022995,0.00106344,-0.00407781,0.0979604,0.10788627,4.62459114,5.09317901,3.83454467,4.22308088
1.10165577,0.00234734,-0.0002296,0.00106209,-0.0040734,0.09781393,0.10775728,4.62579926,5.09603843,3.8352498,4.22512506
1.10198628,0.00234726,-0.00022925,0.00106075,-0.004069,0.09766763,0.10762839,4.62700845,5.09889983,3.83597014,4.22718646
1.10231679,0.00234719,-0.0002289,0.0010594,-0.00406462,0.09752151,0.1074996,4.6282187,5.10176319,3.83670395,4.22926319
1.10264731,0.00234711,-0.00022855,0.00105806,-0.00406026,0.09737557,0.10737091,4.62942999,5.1046285,3.83744947,4.23135331
1.10297782,0.00234704,-0.0002282,0.00105672,-0.00405591,0.09722979,0.10724231,4.6306423,5.10749574,3.83820495,4.23345492
1.10330833,0.00234696,-0.00022785,0.00105538,-0.00405158,0.0970842,0.1071138,4.63185562,5.11036489,3.83896863,4.23556607
1.10363884,0.00234689,-0.0002275,0.00105404,-0.00404725,0.09693877,0.1069854,4.63306994,5.11323595,3.83973872,4.23768481
1.10396936,0.00234681,-0.00022716,0.00105271,-0.00404293,0.09679353,0.10685709,4.63428525,5.11610891,3.84051344,4.23980915
1.10429987,0.00234674,-0.00022681,0.00105137,-0.00403862,0.09664845,0.10672887,4.63550156,5.11898378,3.84129098,4.24193713
1.10463038,0.00234666,-0.00022646,0.00105004,-0.00403431,0.09650355,0.10660076,4.63671886,5.12186054,3.84206984,4.24406708
1.1049609,0.00234659,-0.00022611,0.0010487,-0.00403001,0.09635883,0.10647273,4.63793716,5.1247392,3.84284972,4.24619867
1.10529141,0.00234651,-0.00022577,0.00104737,-0.00402571,0.09621427,0.10634481,4.63915644,5.12761976,3.84363061,4.24833189
1.10562192,0.00234644,-0.00022542,0.00104604,-0.00402142,0.09606989,0.10621698,4.64037672,5.13050223,3.84441252,4.25046676
1.10595244,0.00234636,-0.00022508,0.00104471,-0.00401713,0.09592569,0.10608925,4.64159799,5.1333866,3.84519545,4.25260327
1.10628295,0.00234629,-0.00022473,0.00104339,-0.00401284,0.09578166,0.10596161,4.64282025,5.13627288,3.8459794,4.25474143
1.10661346,0.00234621,-0.00022439,0.00104206,-0.00400856,0.0956378,0.10583407,4.64404351,5.13916107,3.84676437,4.25688124
1.10694397,0.00234614,-0.00022404,0.00104074,-0.00400429,0.09549411,0.10570663,4.64526777,5.14205117,3.84755038,4.25902271
1.10727449,0.00234607,-0.0002237,0.00103941,-0.00400002,0.0953506,0.10557928,4.64649302,5.14494318,3.84833741,4.26116583
1.107605,0.00234599,-0.00022336,0.00103809,-0.00399575,0.09520725,0.10545203,4.64771927,5.1478371,3.84912547,4.26331062
1.10793551,0.00234592,-0.00022301,0.00103677,-0.00399149,0.09506409,0.10532488,4.64894651,5.15073294,3.84991456,4.26545707
1.10826603,0.00234584,-0.00022267,0.00103545,-0.00398723,0.09492109,0.10519782,4.65017475,5.1536307,3.85070469,4.26760518
1.10859654,0.00234577,-0.00022233,0.00103414,-0.00398298,0.09477826,0.10507086,4.65140399,5.15653037,3.85149585,4.26975497
1.10892705,0.0023457,-0.00022199,0.00103282,-0.00397873,0.09463561,0.10494399,4.65263423,5.15943196,3.85228805,4.27190643
1.10925757,0.00234562,-0.00022165,0.00103151,-0.00397448,0.09449313,0.10481722,4.65386547,5.16233548,3.85308129,4.27405957
1.10958808,0.00234555,-0.0002213,0.00103019,-0.00397024,0.09435082,0.10469055,4.6550977,5.16524092,3.85387557,4.27621439
1.10991859,0.00234548,-0.00022096,0.00102888,-0.00396601,0.09420869,0.10456397,4.65633094,5.16814828,3.85467089,4.27837089
