R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.0973591,0.28183297,-0.00023154,0.06671881,-9.61272729,0.00082155,0.00090153,288.1531534,316.20748426,144.07821979,158.10554519
1.09768961,0.2818329,-0.00021001,0.06354168,-9.61270241,0.00074517,0.00081796,302.56069361,332.11772982,151.28183714,166.06050084
1.09802012,0.28183283,-0.00018954,0.06036456,-9.6126799,0.00067251,0.00073843,318.48482877,349.70275092,159.24375941,174.85285233
1.09835064,0.28183277,-0.00017011,0.05718745,-9.61265964,0.00060359,0.00066295,336.17832408,369.24167613,168.09036921,184.62216396
1.09868115,0.28183272,-0.00015173,0.05401034,-9.61264151,0.00053838,0.00059151,355.9534189,391.07931135,177.97778622,195.5408387
1.09901166,0.28183267,-0.00013441,0.05083324,-9.61262539,0.00047691,0.00052413,378.20041246,415.64666395,189.10116004,207.82438023
1.09934218,0.28183263,-0.00011813,0.04765615,-9.61261116,0.00041916,0.0004608,403.41368374,443.48967661,201.70768019,221.7457599
1.09967269,0.28183259,-0.00010291,0.04447906,-9.61259871,0.00036513,0.00040153,432.2288629,475.31027561,216.11516172,237.65594086
1.1000032,0.28183256,-8.873e-05,0.04130197,-9.61258792,0.00031483,0.00034632,465.47715859,512.02636457,232.73920896,256.01387492
1.10033371,0.28183253,-7.56e-05,0.03812489,-9.61257867,0.00026826,0.00029518,504.26684899,554.86181494,252.13396102,277.43149782
1.10066423,0.28183251,-6.353e-05,0.03494781,-9.61257084,0.00022541,0.0002481,550.10922258,605.4855424,275.05506212,302.74326741
1.10099474,0.28183249,-5.25e-05,0.03177073,-9.61256431,0.00018629,0.00020511,605.12008317,666.23402883,302.56041417,333.11742463
1.10132525,0.28183248,-4.253e-05,0.02859365,-9.61255896,0.0001509,0.00016619,672.35559188,740.48219254,336.17809773,370.24142864
1.10165577,0.28183246,-3.36e-05,0.02541658,-9.61255468,0.00011923,0.00013135,756.39999033,833.292411,378.20023362,416.64646819
1.10198628,0.28183245,-2.573e-05,0.0222395,-9.61255135,9.128e-05,0.00010059,864.45708683,952.61984877,432.22872598,476.31012557
1.10231679,0.28183245,-1.89e-05,0.01906243,-9.61254884,6.707e-05,7.393e-05,1008.53322854,1111.72311347,504.2667484,555.86170459
1.10264731,0.28183244,-1.313e-05,0.01588536,-9.61254704,4.657e-05,5.135e-05,1210.23984034,1334.4676988,605.12001331,667.23395211
1.10297782,0.28183244,-8.4e-06,0.01270828,-9.61254584,2.981e-05,3.288e-05,1512.79977202,1668.58459219,756.39994562,834.29236184
1.10330833,0.28183243,-4.73e-06,0.00953121,-9.61254511,1.677e-05,1.85e-05,2017.06633972,2225.4460976,1008.53320338,1112.72308578
1.10363884,0.28183243,-2.1e-06,0.00635414,-9.61254474,7.45e-06,8.22e-06,3025.59949193,3339.16912692,1512.79976083,1669.58457986
1.10396936,0.28183243,-5.3e-07,0.00317707,-9.6125446,1.86e-06,2.06e-06,6051.19897132,6680.33823999,3025.59948906,3340.16912375
1.10429987,0.28183243,0,0,-0,-0,-0,-7.26216498,-8.01960785,0.45388531,0.50122549
1.10463038,0.28183243,0,0,-0,-0,-0,-7.24369025,-8.00160034,0.45395341,0.50145073
1.1049609,0.28183243,0,0,-0,-0,-0,-7.22530638,-7.98368101,0.45402153,0.50167604
1.10529141,0.28183243,0,0,-0,-0,-0,-7.20701267,-7.9658492,0.45408967,0.50190141
1.10562192,0.28183243,0,0,-0,-0,-0,-7.18880849,-7.94810426,0.45415783,0.50212686
1.10595244,0.28183243,0,0,-0,-0,-0,-7.17069316,-7.93044557,0.45422601,0.50235237
1.10628295,0.28183243,0,0,-0,-0,-0,-7.15266604,-7.91287248,0.45429422,0.50257795
1.10661346,0.28183243,0,0,-0,-0,-0,-7.13472649,-7.89538438,0.45436244,0.50280359
1.10694397,0.28183243,0,0,-0,-0,-0,-7.11687387,-7.87798065,0.45443068,0.50302931
1.10727449,0.28183243,0,0,-0,-0,-0,-7.09910754,-7.86066067,0.45449895,0.50325509
1.107605,0.28183243,0,0,-0,-0,-0,-7.08142689,-7.84342384,0.45456723,0.50348094
1.10793551,0.28183243,0,0,-0,-0,-0,-7.06383129,-7.82626955,0.45463553,0.50370685
1.10826603,0.28183243,0,0,-0,-0,-0,-7.04632014,-7.80919722,0.45470386,0.50393284
1.10859654,0.28183243,0,0,-0,-0,-0,-7.02889281,-7.79220625,0.45477221,0.50415889
1.10892705,0.28183243,0,0,-0,-0,-0,-7.01154873,-7.77529606,0.45484057,0.50438501
1.10925757,0.28183243,0,0,-0,-0,-0,-6.99428728,-7.75846608,0.45490896,0.5046112
1.10958808,0.28183243,0,0,-0,-0,-0,-6.97710787,-7.74171572,0.45497737,0.50483746
1.10991859,0.28183243,0,0,-0,-0,-0,-6.96000993,-7.72504442,0.45504579,0.50506379
