R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09802012,0.06895673,-0.064535,0.20403921,-4.91139343,0.93587675,1.02761151,3.16168271,3.47159124,24.07083169,26.43025757
1.09835064,0.06893542,-0.06446784,0.20241693,-4.9053294,0.93519179,1.0271685,3.13981276,3.44861534,24.23379002,26.61719868
1.09868115,0.06891412,-0.0644012,0.20079666,-4.89928023,0.93451389,1.02673279,3.11790233,3.42558051,24.39921226,26.80695457
1.09901166,0.06889284,-0.0643351,0.19917838,-4.89324579,0.93384303,1.02630438,3.09595179,3.40248713,24.56715354,26.99958825
1.09934218,0.06887159,-0.06426954,0.19756209,-4.88722595,0.93317923,1.02588328,3.07396154,3.37933557,24.73767063,27.19516464
1.09967269,0.06885036,-0.06420451,0.19594779,-4.88122059,0.93252248,1.0254695,3.05193195,3.35612621,24.91082205,27.39375064
1.1000032,0.06882915,-0.06414001,0.19433548,-4.87522959,0.93187278,1.02506304,3.0298634,3.33285944,25.08666809,27.59541521
1.10033371,0.06880796,-0.06407605,0.19272514,-4.86925281,0.93123013,1.02466391,3.0077563,3.30953566,25.26527095,27.80022943
1.10066423,0.0687868,-0.06401262,0.19111677,-4.86329015,0.93059454,1.02427212,2.98561103,3.28615526,25.44669474,28.0082666
1.10099474,0.06876565,-0.06394971,0.18951037,-4.85734146,0.92996599,1.02388767,2.96342799,3.26271863,25.63100558,28.21960233
1.10132525,0.06874452,-0.06388734,0.18790594,-4.85140664,0.9293445,1.02351057,2.94120758,3.23922618,25.8182717,28.43431462
1.10165577,0.06872342,-0.0638255,0.18630347,-4.84548555,0.92873006,1.02314083,2.9189502,3.21567832,26.0085635,28.65248396
1.10198628,0.06870233,-0.06376419,0.18470295,-4.83957807,0.92812268,1.02277846,2.89665626,3.19207545,26.20195366,28.87419342
1.10231679,0.06868127,-0.06370341,0.18310438,-4.83368408,0.92752234,1.02242345,2.87432616,3.168418,26.3985172,29.0995288
1.10264731,0.06866022,-0.06364316,0.18150776,-4.82780346,0.92692906,1.02207583,2.85196033,3.14470637,26.59833161,29.32857867
1.10297782,0.0686392,-0.06358343,0.17991307,-4.82193608,0.92634283,1.02173559,2.82955917,3.120941,26.80147692,29.56143454
1.10330833,0.06861819,-0.06352423,0.17832033,-4.81608182,0.92576365,1.02140275,2.8071231,3.0971223,27.00803585,29.79819096
1.10363884,0.06859721,-0.06346555,0.17672952,-4.81024056,0.92519152,1.02107731,2.78465254,3.07325072,27.21809386,30.03894565
1.10396936,0.06857624,-0.06340741,0.17514063,-4.80441218,0.92462645,1.02075927,2.76214793,3.04932667,27.43173932,30.28379963
1.10429987,0.06855529,-0.06334978,0.17355367,-0.4773438,0.92406843,1.02044864,2.73960967,3.02535061,2.75041024,3.03727767
1.10463038,0.06853436,-0.06329245,0.17339599,-0.47681399,0.92351401,1.02014164,2.73960014,3.02624555,2.74985586,3.03757434
1.1049609,0.06851345,-0.06323516,0.17323849,-0.47628486,0.92295977,1.01983445,2.7395911,3.02714104,2.74930165,3.03787081
1.10529141,0.06849256,-0.06317793,0.17308116,-0.47575641,0.92240569,1.01952708,2.73958255,3.02803706,2.7487476,3.03816711
1.10562192,0.06847169,-0.06312075,0.172924,-0.47522865,0.92185177,1.01921953,2.7395745,3.02893363,2.74819371,3.03846321
1.10595244,0.06845084,-0.06306362,0.17276702,-0.47470156,0.92129802,1.01891179,2.73956695,3.02983074,2.74763998,3.03875913
1.10628295,0.06843001,-0.06300655,0.17261021,-0.47417516,0.92074444,1.01860388,2.73955988,3.03072839,2.74708642,3.03905487
1.10661346,0.06840919,-0.06294952,0.17245358,-0.47364944,0.92019103,1.01829578,2.73955332,3.03162658,2.74653303,3.03935042
1.10694397,0.06838839,-0.06289255,0.17229711,-0.47312439,0.91963778,1.0179875,2.73954724,3.03252531,2.74597979,3.03964578
1.10727449,0.06836762,-0.06283563,0.17214083,-0.47260003,0.9190847,1.01767904,2.73954167,3.0334246,2.74542672,3.03994097
1.107605,0.06834686,-0.06277876,0.17198471,-0.47207634,0.91853178,1.01737039,2.73953659,3.03432442,2.74487382,3.04023596
1.10793551,0.06832612,-0.06272194,0.17182877,-0.47155332,0.91797903,1.01706157,2.739532,3.0352248,2.74432108,3.04053078
1.10826603,0.0683054,-0.06266518,0.171673,-0.47103098,0.91742645,1.01675256,2.73952791,3.03612572,2.7437685,3.04082541
1.10859654,0.0682847,-0.06260846,0.17151741,-0.47050932,0.91687403,1.01644338,2.73952432,3.03702718,2.74321609,3.04111986
1.10892705,0.06826401,-0.0625518,0.17136199,-0.46998832,0.91632178,1.01613401,2.73952123,3.0379292,2.74266384,3.04141413
1.10925757,0.06824335,-0.06249519,0.17120673,-0.469468,0.9157697,1.01582446,2.73951863,3.03883177,2.74211176,3.04170821
1.10958808,0.0682227,-0.06243863,0.17105165,-0.46894835,0.91521778,1.01551474,2.73951653,3.03973489,2.74155984,3.04200212
1.10991859,0.06820207,-0.06238212,0.17089675,-0.46842937,0.91466603,1.01520483,2.73951493,3.04063855,2.74100809,3.04229584
