date,exdate,price_date,price_exdate,has_price_date,has_price_exdate,drop_reason
20020423,20020621,1100.96,989.14,True,True,
20020521,20020719,1079.88,847.76,True,True,
20020618,20020816,1037.14,928.77,True,True,
20020723,20020920,797.7,845.39,True,True,
20020820,20021018,937.43,884.39,True,True,
20020917,20021115,873.52,909.83,True,True,
20021022,20021220,890.16,895.75,True,True,
20021119,20030117,896.74,901.78,True,True,
20021224,20030221,892.47,848.17,True,True,
20030121,20030321,887.62,895.79,True,True,
20030218,20030417,851.17,893.58,True,True,
20030318,20030516,866.75,944.3,True,True,
20030422,20030620,911.37,995.69,True,True,
20030520,20030718,919.73,993.32,True,True,
20030617,20030815,1011.66,990.67,True,True,
20030722,20030919,988.11,1036.3,True,True,
20030819,20031017,1002.35,1039.32,True,True,
20030923,20031121,1029.03,1035.28,True,True,
20031021,20031219,1046.03,1088.67,True,True,
20031118,20040116,1034.15,1139.83,True,True,
20031223,20040220,1096.02,1144.11,True,True,
20040120,20040319,1138.77,1109.78,True,True,
20040217,20040416,1156.99,1134.61,True,True,
20040323,20040521,1093.95,1093.56,True,True,
20040420,20040618,1118.15,1135.02,True,True,
20040518,20040716,1091.49,1101.39,True,True,
20040622,20040820,1134.41,1098.35,True,True,
20040720,20040917,1108.67,1128.55,True,True,
20040817,20041015,1081.71,1108.2,True,True,
20040921,20041119,1129.3,1170.34,True,True,
20041019,20041217,1103.23,1194.22,True,True,
20041123,20050121,1176.94,1167.87,True,True,
20041221,20050218,1205.45,1201.59,True,True,
20050118,20050318,1195.98,1189.65,True,True,
20050215,20050415,1210.12,1142.62,True,True,
20050322,20050520,1171.71,1189.28,True,True,
20050419,20050617,1152.78,1216.96,True,True,
20050517,20050715,1173.8,1227.92,True,True,
20050621,20050819,1213.61,1219.71,True,True,
20050719,20050916,1229.35,1237.91,True,True,
20050823,20051021,1217.57,1179.59,True,True,
20050920,20051118,1221.34,1248.27,True,True,
20051018,20051216,1178.14,1267.32,True,True,
20051122,20060120,1261.23,1261.49,True,True,
20051220,20060217,1259.62,1287.24,True,True,
20060117,20060317,1282.93,1307.25,True,True,
20060221,20060421,1283.03,1311.28,True,True,
20060321,20060519,1297.23,1267.03,True,True,
20060418,20060616,1307.65,1251.54,True,True,
20060523,20060721,1256.58,1240.29,True,True,
20060620,20060818,1240.12,1302.3,True,True,
20060718,20060915,1236.86,1319.87,True,True,
20060822,20061020,1298.82,1368.6,True,True,
20060919,20061117,1318.31,1401.2,True,True,
20061017,20061215,1364.05,1427.09,True,True,
20061121,20070119,1402.81,1430.5,True,True,
20061219,20070216,1425.55,1455.54,True,True,
20070116,20070316,1431.9,1386.95,True,True,
20070220,20070420,1459.68,1484.35,True,True,
20070320,20070518,1410.94,1522.75,True,True,
20070417,20070615,1471.48,1532.91,True,True,
20070522,20070720,1524.12,1534.1,True,True,
20070619,20070817,1533.7,1445.94,True,True,
20070724,20070921,1511.04,1525.75,True,True,
20070821,20071019,1447.12,1500.63,True,True,
20070918,20071116,1519.78,1458.74,True,True,
20071023,20071221,1519.59,1484.46,True,True,
20071120,20080118,1439.7,1325.19,True,True,
20071218,20080215,1454.98,1349.99,True,True,
20080122,20080320,1310.5,1329.51,True,True,
20080219,20080418,1348.78,1390.33,True,True,
20080318,20080516,1330.74,1425.35,True,True,
20080422,20080620,1375.94,1317.93,True,True,
20080520,20080718,1413.4,1260.68,True,True,
20080617,20080815,1350.93,1298.2,True,True,
20080722,20080919,1277,1255.08,True,True,
20080819,20081017,1266.69,940.55,True,True,
20080923,20081121,1188.22,800.03,True,True,
20081021,20081219,955.05,887.88,True,True,
20081118,20090116,859.12,850.12,True,True,
20081223,20090220,863.16,770.05,True,True,
20090120,20090320,805.22,768.54,True,True,
20090217,20090417,789.17,869.6,True,True,
20090317,20090515,778.12,882.88,True,True,
20090421,20090619,850.08,921.23,True,True,
20090519,20090717,908.13,940.38,True,True,
20090623,20090821,895.1,1026.13,True,True,
20090721,20090918,954.58,1068.3,True,True,
20090818,20091016,989.67,1087.68,True,True,
20090922,20091120,1071.66,1091.38,True,True,
20091020,20091218,1091.06,1102.47,True,True,
20091117,20100115,1110.32,1136.03,True,True,
20091222,20100219,1118.02,1109.17,True,True,
20100119,20100319,1150.23,1159.9,True,True,
20100216,20100416,1094.87,1192.13,True,True,
20100323,20100521,1174.17,1087.69,True,True,
20100420,20100618,1207.17,1117.51,True,True,
20100518,20100716,1120.8,1064.88,True,True,
20100622,20100820,1095.31,1071.69,True,True,
20100720,20100917,1083.48,1125.59,True,True,
20100817,20101015,1092.54,1176.19,True,True,
20100921,20101119,1139.78,1199.73,True,True,
20101019,20101217,1165.9,1243.91,True,True,
20101123,20110121,1180.73,1283.35,True,True,
20101221,20110218,1254.6,1343.01,True,True,
20110118,20110318,1295.02,1279.2,True,True,
20110215,20110415,1328.01,1319.68,True,True,
20110322,20110520,1293.77,1333.27,True,True,
20110419,20110617,1312.62,1271.5,True,True,
20110517,20110715,1328.98,1316.14,True,True,
20110621,20110819,1295.52,1123.53,True,True,
20110719,20110916,1326.73,1216.01,True,True,
20110823,20111021,1162.35,1238.25,True,True,
20110920,20111118,1202.09,1215.65,True,True,
20111018,20111216,1225.38,1219.66,True,True,
20111122,20120120,1188.04,1315.38,True,True,
20111220,20120217,1241.3,1361.23,True,True,
20120117,20120316,1293.67,1404.17,True,True,
20120221,20120420,1362.21,1378.53,True,True,
20120320,20120518,1405.52,1295.22,True,True,
20120417,20120615,1390.78,1342.84,True,True,
20120522,20120720,1316.63,1362.66,True,True,
20120619,20120817,1357.98,1418.16,True,True,
20120724,20120921,1338.31,1460.15,True,True,
20120821,20121019,1413.17,1433.19,True,True,
20120918,20121116,1459.32,1359.88,True,True,
20121023,20121221,1413.11,1430.15,True,True,
20121120,20130118,1387.81,1485.98,True,True,
20121218,20130215,1446.79,1519.79,True,True,
20130115,20130315,1472.34,1560.7,True,True,
20130219,20130419,1530.94,1555.25,True,True,
20130319,20130517,1548.34,1667.47,True,True,
20130423,20130621,1578.78,1592.43,True,True,
20130521,20130719,1669.16,1692.09,True,True,
20130618,20130816,1651.81,1655.83,True,True,
20130723,20130920,1692.39,1709.91,True,True,
20130820,20131018,1652.35,1744.5,True,True,
20130917,20131115,1704.76,1798.18,True,True,
20131022,20131220,1754.67,1818.32,True,True,
20131119,20140117,1787.87,1838.7,True,True,
20131224,20140221,1833.32,1836.25,True,True,
20140121,20140321,1843.8,1866.52,True,True,
20140218,20140417,1840.76,1864.85,True,True,
20140318,20140516,1872.25,1877.86,True,True,
20140422,20140620,1879.55,1962.87,True,True,
20140520,20140718,1872.83,1978.22,True,True,
20140617,20140815,1941.99,1955.06,True,True,
20140722,20140919,1983.53,2010.4,True,True,
20140819,20141017,1981.6,1886.76,True,True,
20140923,20141121,1982.77,2063.5,True,True,
20141021,20141219,1941.28,2070.65,True,True,
20141118,20150116,2051.8,2019.42,True,True,
20141222,20150220,2078.54,2110.3,True,True,
20150120,20150320,2022.55,2108.1,True,True,
20150217,20150417,2100.34,2081.18,True,True,
20150316,20150515,2081.19,2122.73,True,True,
20150420,20150619,2100.4,2109.99,True,True,
20150518,20150717,2129.2,2126.64,True,True,
20150622,20150821,2122.85,1970.89,True,True,
20150720,20150918,2128.28,1958.03,True,True,
20150817,20151016,2102.44,2033.11,True,True,
20150921,20151120,1966.97,2089.17,True,True,
20151020,20151218,2030.77,2005.55,True,True,
20151116,20160115,2053.19,1880.33,True,True,
20151221,20160219,2021.15,1917.78,True,True,
20160119,20160318,1881.33,2049.58,True,True,
20160216,20160415,1895.58,2080.73,True,True,
20160321,20160520,2051.6,2052.32,True,True,
20160418,20160617,2094.34,2071.22,True,True,
20160516,20160715,2066.66,2161.74,True,True,
20160620,20160819,2083.25,2183.87,True,True,
20160718,20160916,2166.89,2139.16,True,True,
20160822,20161021,2182.64,2141.16,True,True,
20160919,20161118,2139.12,2181.9,True,True,
20161017,20161216,2126.5,2258.07,True,True,
20161121,20170120,2198.18,2271.31,True,True,
20161219,20170217,2262.53,2351.16,True,True,
20170117,20170317,2267.89,2378.25,True,True,
20170221,20170421,2365.38,2348.69,True,True,
20170320,20170519,2373.47,2381.73,True,True,
20170417,20170616,2349.01,2433.15,True,True,
20170522,20170721,2394.02,2472.54,True,True,
20170619,20170818,2453.46,2425.55,True,True,
20170717,20170915,2459.14,2500.23,True,True,
20170821,20171020,2428.37,2575.21,True,True,
20170918,20171117,2503.87,2578.85,True,True,
20171016,20171215,2557.64,2675.81,True,True,
20171120,20180119,2582.14,2810.3,True,True,
20171218,20180216,2690.16,2732.22,True,True,
20180116,20180316,2776.42,2752.01,True,True,
20180220,20180420,2716.26,2670.14,True,True,
20180319,20180518,2712.92,2712.97,True,True,
20180416,20180615,2677.84,2779.66,True,True,
20180521,20180720,2733.01,2801.83,True,True,
20180618,20180817,2773.75,2850.13,True,True,
20180723,20180921,2806.98,2929.67,True,True,
20180820,20181019,2857.05,2767.78,True,True,
20180917,20181116,2888.8,2736.27,True,True,
20181022,20181221,2755.88,2416.62,True,True,
20181119,20190118,2690.73,2670.71,True,True,
20181217,20190215,2545.94,2775.6,True,True,
20190114,20190315,2582.61,2822.48,True,True,
20190219,20190418,2779.76,2905.03,True,True,
20190318,20190517,2832.94,2859.53,True,True,
20190422,20190621,2907.97,2950.46,True,True,
20190520,20190719,2840.23,2976.61,True,True,
20190617,20190816,2889.67,2888.68,True,True,
20190722,20190920,2985.03,2992.07,True,True,
20190819,20191018,2923.65,2986.2,True,True,
20190916,20191115,2997.96,3120.46,True,True,
20191021,20191220,3006.72,3221.22,True,True,
20191118,20200117,3122.03,3329.62,True,True,
20191223,20200221,3224.01,3337.75,True,True,
20200121,20200320,3320.79,2304.92,True,True,
20200218,20200417,3370.29,2874.56,True,True,
20200316,20200515,2386.13,2863.7,True,True,
20200420,20200619,2823.16,3097.74,True,True,
20200518,20200717,2953.91,3224.73,True,True,
20200622,20200821,3117.86,3397.16,True,True,
20200720,20200918,3251.84,3319.47,True,True,
20200817,20201016,3381.99,3483.81,True,True,
20200921,20201120,3281.06,3557.54,True,True,
20201019,20201218,3426.92,3709.41,True,True,
20201116,20210115,3626.91,3768.25,True,True,
20201221,20210219,3694.92,3906.71,True,True,
20210119,20210319,3798.91,3913.1,True,True,
20210216,20210416,3932.59,4185.47,True,True,
20210322,20210521,3940.59,4155.86,True,True,
20210419,20210618,4163.26,4166.45,True,True,
20210517,20210716,4163.29,4327.16,True,True,
20210621,20210820,4224.79,4441.67,True,True,
20210719,20210917,4258.49,4432.99,True,True,
20210816,20211015,4479.71,4471.37,True,True,
20210920,20211119,4357.73,4697.96,True,True,
20211018,20211217,4486.46,4620.64,True,True,
20211122,20220121,4682.94,4397.94,True,True,
20211220,20220218,4568.02,4348.87,True,True,
20220118,20220318,4577.11,4463.12,True,True,
20220214,20220414,4401.67,4392.59,True,True,
20220321,20220520,4461.18,3901.36,True,True,
20220418,20220617,4391.69,3674.84,True,True,
20220516,20220715,4008.01,3863.16,True,True,
20220621,20220819,3764.79,4228.48,True,True,
20220718,20220916,3830.85,3873.33,True,True,
20220822,20221021,4137.99,3752.75,True,True,
20220919,20221118,3899.89,3965.34,True,True,
20221017,20221216,3677.95,3852.36,True,True,
20221121,20230120,3949.94,3972.61,True,True,
20221219,20230217,3817.66,4079.09,True,True,
20230117,20230317,3990.97,3916.64,True,True,
20230221,20230421,3997.34,4133.52,True,True,
20230320,20230519,3951.57,4191.98,True,True,
20230417,20230616,4151.32,4409.59,True,True,
20230522,20230721,4192.63,4536.34,True,True,
20230620,20230818,4388.71,4369.71,True,True,
20230717,20230915,4522.79,4450.32,True,True,
20230821,20231020,4399.77,4224.16,True,True,
20230918,20231117,4453.53,4514.02,True,True,
20231016,20231215,4373.63,4719.19,True,True,
20231120,20240119,4547.38,4839.81,True,True,
20231218,20240216,4740.56,5005.57,True,True,
20240116,20240315,4765.98,5117.09,True,True,
20240220,20240419,4975.51,4967.23,True,True,
20240318,20240517,5149.42,5303.27,True,True,
20240422,20240621,5010.6,5464.62,True,True,
20240520,20240719,5308.13,5505,True,True,
20240617,20240816,5473.23,5554.25,True,True,
20240722,20240920,5564.41,5702.55,True,True,
20240819,20241018,5608.25,5864.67,True,True,
20240916,20241115,5633.09,5870.62,True,True,
20241021,20241220,5853.98,5930.85,True,True,
20241118,20250117,5893.62,5996.66,True,True,
20241223,20250221,5974.07,6013.13,True,True,
