target_ttm,date,exdate,calendar_ttm,rf_days,rf_annualized,rf_gross,rf_source_date,rf_lag_days,interp_method,status
90,20071022,20080118,88,87,0.0488562522857143,1.0117132580828,20071022,0,interpolate,Success
90,20071119,20080215,88,87,0.0482882282857143,1.01157628945162,20071119,0,interpolate,Success
90,20071224,20080320,87,86,0.04733205,1.01121462674029,20071224,0,interpolate,Success
90,20080122,20080418,87,86,0.0337490805714286,1.00798353799539,20080122,0,interpolate,Success
90,20080219,20080516,87,86,0.0299241177142857,1.00707552813475,20080219,0,interpolate,Success
90,20080324,20080620,88,87,0.0256752042857143,1.00613860771285,20080324,0,interpolate,Success
90,20080421,20080718,88,87,0.0293395194285714,1.00701776522718,20080421,0,interpolate,Success
90,20080519,20080815,88,87,0.02592788,1.00619920606053,20080519,0,interpolate,Success
90,20080623,20080919,88,87,0.0290575878571429,1.0069500957782,20080623,0,interpolate,Success
90,20080721,20081017,88,87,0.0278042222857143,1.00664931697559,20080721,0,interpolate,Success
90,20080825,20081121,88,87,0.0281826664285714,1.00674012536379,20080825,0,interpolate,Success
90,20080922,20081219,88,87,0.034093974,1.00815961857244,20080922,0,interpolate,Success
90,20081020,20090116,88,87,0.0311147814285714,1.00744396956471,20081020,0,interpolate,Success
90,20081124,20090220,88,87,0.0188033532142857,1.00449195386353,20081124,0,interpolate,Success
90,20081222,20090320,88,87,0.0103329217857143,1.00246595107188,20081222,0,interpolate,Success
90,20090120,20090417,87,86,0.00798160542857143,1.00188236687584,20090120,0,interpolate,Success
90,20090217,20090515,87,86,0.0103010854285714,1.00243005286376,20090217,0,interpolate,Success
90,20090323,20090619,88,87,0.0105421425,1.00251594434002,20090323,0,interpolate,Success
90,20090420,20090717,88,87,0.00880474885714286,1.00210086990716,20090420,0,interpolate,Success
90,20090526,20090821,87,86,0.00638523285714286,1.00150559810033,20090526,0,interpolate,Success
90,20090622,20090918,88,87,0.00590817828571429,1.00140924276535,20090622,0,interpolate,Success
90,20090720,20091016,88,87,0.00435712171428571,1.00103908629606,20090720,0,interpolate,Success
90,20090824,20091120,88,87,0.00383279214285714,1.0009139870659,20090824,0,interpolate,Success
90,20090921,20091218,88,87,0.00340584285714286,1.00081213324168,20090921,0,interpolate,Success
90,20091019,20100115,88,87,0.00312270828571429,1.00074459384194,20091019,0,interpolate,Success
90,20091123,20100219,88,87,0.0026382375,1.00062903793266,20091123,0,interpolate,Success
90,20091221,20100319,88,87,0.00277308428571429,1.00066120023042,20091221,0,interpolate,Success
90,20100119,20100416,87,86,0.002624356,1.00061853262616,20100119,0,interpolate,Success
90,20100222,20100521,88,87,0.00282860464285714,1.00067444268749,20100222,0,interpolate,Success
90,20100322,20100618,88,87,0.00315711771428571,1.00075280168194,20100322,0,interpolate,Success
90,20100419,20100716,88,87,0.00319542457142857,1.00076193927279,20100419,0,interpolate,Success
90,20100524,20100820,88,87,0.00662095821428571,1.00157939213256,20100524,0,interpolate,Success
90,20100621,20100917,88,87,0.00521686257142857,1.00124424478369,20100621,0,interpolate,Success
90,20100719,20101015,88,87,0.00454075057142857,1.00108290180483,20100719,0,interpolate,Success
90,20100823,20101119,88,87,0.00309125321428571,1.00073709077729,20100823,0,interpolate,Success
90,20100920,20101217,88,87,0.00317402685714286,1.0007568351226,20100920,0,interpolate,Success
90,20101025,20110121,88,87,0.00306596571428571,1.0007310589212,20101025,0,interpolate,Success
90,20101122,20110218,88,87,0.00310221857142857,1.00073970636768,20101122,0,interpolate,Success
90,20101220,20110318,88,87,0.00327246828571429,1.00078031727789,20101220,0,interpolate,Success
90,20110118,20110415,87,86,0.00313676371428571,1.00073934627614,20110118,0,interpolate,Success
90,20110222,20110520,87,86,0.00324836107142857,1.00076566023441,20110222,0,interpolate,Success
90,20110321,20110617,88,87,0.003108504,1.00074120564766,20110321,0,interpolate,Success
90,20110418,20110715,88,87,0.00267669228571429,1.00063820967564,20110418,0,interpolate,Success
90,20110523,20110819,88,87,0.00262422428571429,1.00062569570117,20110523,0,interpolate,Success
90,20110620,20110916,88,87,0.00275357285714286,1.00065654649694,20110620,0,interpolate,Success
90,20110725,20111021,88,87,0.00284214821428571,1.00067767306367,20110725,0,interpolate,Success
90,20110822,20111118,88,87,0.00374731028571429,1.00089359352346,20110822,0,interpolate,Success
90,20110919,20111216,88,87,0.00352945,1.00084162012802,20110919,0,interpolate,Success
90,20111024,20120120,88,87,0.00429576107142857,1.0010244455183,20111024,0,interpolate,Success
90,20111121,20120217,88,87,0.00558026542857143,1.0013309756267,20111121,0,interpolate,Success
90,20111219,20120316,88,87,0.00513650657142857,1.00122506778794,20111219,0,interpolate,Success
90,20120123,20120420,88,87,0.00452836785714286,1.00107994711673,20120123,0,interpolate,Success
90,20120221,20120518,87,86,0.00399536257142857,1.00094181632975,20120221,0,interpolate,Success
90,20120319,20120615,88,87,0.00391911971428571,1.00093458279344,20120319,0,interpolate,Success
90,20120423,20120720,88,87,0.00417899142857143,1.00099658462868,20120423,0,interpolate,Success
90,20120521,20120817,88,87,0.00414568571428571,1.00098863812641,20120521,0,interpolate,Success
90,20120625,20120921,88,87,0.00388596321428571,1.00092667238248,20120625,0,interpolate,Success
90,20120723,20121019,88,87,0.00371714857142857,1.00088639789455,20120723,0,interpolate,Success
90,20120820,20121116,88,87,0.003555016,1.00084771908897,20120820,0,interpolate,Success
90,20120924,20121221,88,87,0.00305032964285714,1.00072732924951,20120924,0,interpolate,Success
90,20121022,20130118,88,87,0.00270012,1.00064379739522,20121022,0,interpolate,Success
90,20121119,20130215,88,87,0.00284651,1.00067871342727,20121119,0,interpolate,Success
90,20121217,20130315,88,87,0.002693405,1.00064219580442,20121217,0,interpolate,Success
90,20130122,20130419,87,86,0.00273291607142857,1.00064412731203,20130122,0,interpolate,Success
90,20130219,20130517,87,86,0.00269289285714286,1.00063469115512,20130219,0,interpolate,Success
90,20130325,20130621,88,87,0.00282643107142857,1.00067392425406,20130325,0,interpolate,Success
90,20130422,20130719,88,87,0.00259772142857143,1.00061937464916,20130422,0,interpolate,Success
90,20130520,20130816,88,87,0.00251480371428571,1.00059959865496,20130520,0,interpolate,Success
90,20130624,20130920,88,87,0.00279557142857143,1.00066656373791,20130624,0,interpolate,Success
90,20130722,20131018,88,87,0.00253042685714286,1.00060332476714,20130722,0,interpolate,Success
90,20130819,20131115,88,87,0.00247824142857143,1.00059087862137,20130819,0,interpolate,Success
90,20130923,20131220,88,87,0.00237758214285714,1.0005668719713,20130923,0,interpolate,Success
90,20131021,20140117,88,87,0.00225474542857143,1.00053757691472,20131021,0,interpolate,Success
90,20131125,20140221,88,87,0.00220773321428571,1.00052636530256,20131125,0,interpolate,Success
90,20131223,20140321,88,87,0.00237419857142857,1.00056606501934,20131223,0,interpolate,Success
90,20140121,20140417,86,85,0.00219066,1.00051028384916,20140121,0,interpolate,Success
90,20140218,20140516,87,86,0.00211687028571429,1.00049889384334,20140218,0,interpolate,Success
90,20140324,20140620,88,87,0.00219943321428571,1.00052438590702,20140324,0,interpolate,Success
90,20140421,20140718,88,87,0.00206954685714286,1.00049341093803,20140421,0,interpolate,Success
90,20140519,20140815,88,87,0.001991964,1.00047490963252,20140519,0,interpolate,Success
90,20140623,20140919,88,87,0.00212584892857143,1.00050683759546,20140623,0,interpolate,Success
90,20140721,20141017,88,87,0.00209718142857143,1.00050000108022,20140721,0,interpolate,Success
90,20140825,20141121,88,87,0.00220900035714286,1.0005266674929,20140825,0,interpolate,Success
90,20140922,20141219,88,87,0.00216663685714286,1.00051656462446,20140922,0,interpolate,Success
90,20141020,20150116,88,87,0.00212716514285714,1.00050715148231,20141020,0,interpolate,Success
90,20141124,20150220,88,87,0.00218346607142857,1.00052057805159,20141124,0,interpolate,Success
90,20141222,20150320,88,87,0.00233222821428571,1.0005560555132,20141222,0,interpolate,Success
90,20150120,20150417,87,86,0.002330836,1.00054933410546,20150120,0,interpolate,Success
90,20150217,20150515,87,86,0.00257886457142857,1.0006078075255,20150217,0,interpolate,Success
90,20150323,20150619,88,87,0.00260895,1.00062205270966,20150323,0,interpolate,Success
90,20150420,20150717,88,87,0.00260963742857143,1.00062221666443,20150420,0,interpolate,Success
90,20150526,20150821,87,86,0.00280183571428571,1.00066037650447,20150526,0,interpolate,Success
90,20150622,20150918,88,87,0.00280633428571429,1.00066913084455,20150622,0,interpolate,Success
90,20150720,20151016,88,87,0.00299615571428571,1.00071440725134,20150720,0,interpolate,Success
90,20150824,20151120,88,87,0.00301951607142857,1.00071997932986,20150824,0,interpolate,Success
90,20150921,20151218,88,87,0.00307627571428571,1.00073351817281,20150921,0,interpolate,Success
90,20151019,20160115,88,87,0.00300751285714286,1.00071711623395,20151019,0,interpolate,Success
90,20151123,20160219,88,87,0.00426198821428571,1.00101638733529,20151123,0,interpolate,Success
90,20151221,20160318,88,87,0.00575748314285714,1.00137327367634,20151221,0,interpolate,Success
90,20160119,20160415,87,86,0.005852138,1.00137981097674,20160119,0,interpolate,Success
90,20160222,20160520,88,87,0.00602557785714286,1.00143726550368,20160222,0,interpolate,Success
90,20160321,20160617,88,87,0.00600832,1.00143314608331,20160321,0,interpolate,Success
90,20160418,20160715,88,87,0.00596222142857143,1.00142214251786,20160418,0,interpolate,Success
90,20160523,20160819,88,87,0.00683358028571429,1.00163015324348,20160523,0,interpolate,Success
90,20160620,20160916,88,87,0.00609366457142857,1.00145351784885,20160620,0,interpolate,Success
90,20160725,20161021,88,87,0.00730439678571429,1.00174256450502,20160725,0,interpolate,Success
90,20160822,20161118,88,87,0.00772950028571429,1.00184407225451,20160822,0,interpolate,Success
90,20160919,20161216,88,87,0.00775133342857143,1.00184928592894,20160919,0,interpolate,Success
90,20161024,20170120,88,87,0.00826829071428571,1.00197274135957,20161024,0,interpolate,Success
90,20161121,20170217,88,87,0.00853152642857143,1.00203561096447,20161121,0,interpolate,Success
90,20161219,20170317,88,87,0.00941734028571429,1.0022472022919,20161219,0,interpolate,Success
90,20170123,20170421,88,87,0.0100068764285714,1.00238804753711,20170123,0,interpolate,Success
90,20170221,20170519,87,86,0.0105563311428571,1.0024903409063,20170221,0,interpolate,Success
90,20170320,20170616,88,87,0.0114851851428571,1.00274131522975,20170320,0,interpolate,Success
90,20170424,20170721,88,87,0.0119146332142857,1.00284396268374,20170424,0,interpolate,Success
90,20170522,20170818,88,87,0.0119932665714286,1.00286275890896,20170522,0,interpolate,Success
90,20170619,20170915,88,87,0.0129743251428571,1.00309729711981,20170619,0,interpolate,Success
90,20170724,20171020,88,87,0.0132628396428571,1.00316628170005,20170724,0,interpolate,Success
90,20170821,20171117,88,87,0.0132034142857143,1.00315207255201,20170821,0,interpolate,Success
90,20170918,20171215,88,87,0.0135089111428571,1.00322512179535,20170918,0,interpolate,Success
90,20171023,20180119,88,87,0.0141244251428571,1.00337231731153,20171023,0,interpolate,Success
90,20171120,20180216,88,87,0.0149089565714286,1.0035599633741,20171120,0,interpolate,Success
90,20171218,20180316,88,87,0.0163852521428571,1.00391316235761,20171218,0,interpolate,Success
90,20180122,20180420,88,87,0.01747577,1.00417414508336,20180122,0,interpolate,Success
90,20180220,20180518,87,86,0.0194863057142857,1.00460185008845,20180220,0,interpolate,Success
90,20180319,20180615,88,87,0.0214604868571429,1.00512834450563,20180319,0,interpolate,Success
90,20180423,20180720,88,87,0.0225215942857143,1.00538259522225,20180423,0,interpolate,Success
90,20180521,20180817,88,87,0.0223183851428571,1.00533389953751,20180521,0,interpolate,Success
90,20180625,20180921,88,87,0.0232469789285714,1.00555644080211,20180625,0,interpolate,Success
90,20180723,20181019,88,87,0.0232844068571429,1.00556541158962,20180723,0,interpolate,Success
90,20180820,20181116,88,87,0.0230271854285714,1.00550376194928,20180820,0,interpolate,Success
90,20180924,20181221,88,87,0.0245059346428571,1.00585823331191,20180924,0,interpolate,Success
90,20181022,20190118,88,87,0.0258131108571429,1.00617168091928,20181022,0,interpolate,Success
90,20181119,20190215,88,87,0.0261779277142857,1.00625917773702,20181119,0,interpolate,Success
90,20181217,20190315,88,87,0.0270152942857143,1.00646003854413,20181217,0,interpolate,Success
90,20190118,20190418,90,89,0.02664988,1.00651934896091,20190118,0,interpolate,Success
90,20190219,20190517,87,86,0.0260163925714286,1.00614871597867,20190219,0,interpolate,Success
90,20190325,20190621,88,87,0.0257785592857143,1.00616339454599,20190325,0,interpolate,Success
90,20190422,20190719,88,87,0.0258301992857143,1.00617577919799,20190422,0,interpolate,Success
90,20190520,20190816,88,87,0.0251116082857143,1.0060034555706,20190520,0,interpolate,Success
90,20190624,20190920,88,87,0.0221711953571429,1.0052986294311,20190624,0,interpolate,Success
90,20190722,20191018,88,87,0.0222469405714286,1.00531677959694,20190722,0,interpolate,Success
90,20190819,20191115,88,87,0.0206897705714286,1.00494371438478,20190819,0,interpolate,Success
90,20190923,20191220,88,87,0.0205272928571429,1.00490479611559,20190923,0,interpolate,Success
90,20191021,20200117,88,87,0.0188814628571429,1.00451065558331,20191021,0,interpolate,Success
90,20191125,20200221,88,87,0.018463345,1.0044105500667,20191125,0,interpolate,Success
90,20191223,20200320,88,87,0.0183452739285714,1.00438228337078,20191223,0,interpolate,Success
90,20200121,20200417,87,86,0.0173124,1.0040874168223,20200121,0,interpolate,Success
90,20200218,20200515,87,86,0.0166037125714286,1.00391976990121,20200218,0,interpolate,Success
90,20200323,20200619,88,87,0.00797479321428572,1.00190264886602,20200323,0,interpolate,Success
90,20200420,20200717,88,87,0.00612200942857143,1.00146028386335,20200420,0,interpolate,Success
90,20200526,20200821,87,86,0.00277596821428571,1.00065427768997,20200526,0,interpolate,Success
90,20200622,20200918,88,87,0.002681638,1.00063938927018,20200622,0,interpolate,Success
90,20200720,20201016,88,87,0.00232759371428571,1.00055495023792,20200720,0,interpolate,Success
90,20200824,20201120,88,87,0.00210779392857143,1.00050253190299,20200824,0,interpolate,Success
90,20200921,20201218,88,87,0.00208921333333333,1.00049810088778,20200921,0,interpolate,Success
90,20201019,20210115,88,87,0.00202544305555556,1.00048289339339,20201019,0,interpolate,Success
90,20201123,20210219,88,87,0.00211502407407407,1.00050425612027,20201123,0,interpolate,Success
90,20201221,20210319,88,87,0.00177348714285714,1.00042281095232,20201221,0,interpolate,Success
90,20210119,20210416,87,86,0.001723654,1.00040620369482,20210119,0,interpolate,Success
90,20210222,20210521,88,87,0.00141630964285714,1.00033764312266,20210222,0,interpolate,Success
90,20210322,20210618,88,87,0.00153029542857143,1.00036482188005,20210322,0,interpolate,Success
90,20210419,20210716,88,87,0.00166192057142857,1.00039620748237,20210419,0,interpolate,Success
90,20210524,20210820,88,87,0.00127646821428571,1.00030430035748,20210524,0,interpolate,Success
90,20210621,20210917,88,87,0.00127333714285714,1.00030355382048,20210621,0,interpolate,Success
90,20210719,20211015,88,87,0.00118746,1.00028307847011,20210719,0,interpolate,Success
90,20210823,20211119,88,87,0.00124694142857143,1.00029726034923,20210823,0,interpolate,Success
90,20210920,20211217,88,87,0.0012582575,1.00029995841004,20210920,0,interpolate,Success
90,20211025,20220121,88,87,0.00150433666666667,1.00035863221097,20211025,0,interpolate,Success
90,20211122,20220218,88,87,0.00190551607142857,1.00045429466253,20211122,0,interpolate,Success
90,20211220,20220318,88,87,0.00560153580645161,1.0013360523132,20211220,0,interpolate,Success
90,20220114,20220414,90,89,0.00531538032258065,1.00129691931098,20220114,0,interpolate,Success
90,20220222,20220520,87,86,0.00574375225806452,1.00135423860391,20220222,0,interpolate,Success
90,20220321,20220617,88,87,0.00639064483870968,1.00152441032564,20220321,0,interpolate,Success
90,20220418,20220715,88,87,0.00806642903225806,1.00192453262469,20220418,0,interpolate,Success
90,20220523,20220819,88,87,0.0124671690322581,1.00297604625032,20220523,0,interpolate,Success
90,20220621,20220916,87,86,0.0152476767741935,1.00359906442907,20220621,0,interpolate,Success
90,20220725,20221021,88,87,0.0220695577419355,1.00527427540964,20220725,0,interpolate,Success
90,20220822,20221118,88,87,0.0273873606451613,1.0065492997165,20220822,0,interpolate,Success
90,20220919,20221216,88,87,0.0306505225806452,1.00733249303257,20220919,0,interpolate,Success
90,20221024,20230120,88,87,0.0357479377419355,1.00855714616644,20221024,0,interpolate,Success
90,20221121,20230217,88,87,0.0391584706451613,1.0093773573347,20221121,0,interpolate,Success
90,20221219,20230317,88,87,0.0430755032258065,1.01032020142956,20221219,0,interpolate,Success
90,20230123,20230421,88,87,0.0438841203225806,1.01051494817019,20230123,0,interpolate,Success
90,20230221,20230519,87,86,0.0442823496774194,1.01048826983192,20230221,0,interpolate,Success
90,20230320,20230616,88,87,0.0460449370967742,1.01103554188219,20230320,0,interpolate,Success
90,20230424,20230721,88,87,0.0475003648387097,1.01138634124247,20230424,0,interpolate,Success
90,20230522,20230818,88,87,0.048341874516129,1.011589224469,20230522,0,interpolate,Success
90,20230620,20230915,87,86,0.0500074532258065,1.01185226602523,20230620,0,interpolate,Success
90,20230724,20231020,88,87,0.0511534761290323,1.01226738092191,20230724,0,interpolate,Success
90,20230821,20231117,88,87,0.0527095541935484,1.01264290133835,20230821,0,interpolate,Success
90,20230918,20231215,88,87,0.0533121377419355,1.01278835718092,20230918,0,interpolate,Success
90,20231023,20240119,88,87,0.0536027716129032,1.01285851989131,20231023,0,interpolate,Success
90,20231120,20240216,88,87,0.0535221141935484,1.01283904767785,20231120,0,interpolate,Success
90,20231218,20240315,88,87,0.0539475422580645,1.01294175821015,20231218,0,interpolate,Success
90,20240122,20240419,88,87,0.0536600751612903,1.01287235426986,20240122,0,interpolate,Success
90,20240220,20240517,87,86,0.0529660193548387,1.01255786079939,20240220,0,interpolate,Success
90,20240325,20240621,88,87,0.0534130619354839,1.01281272101313,20240325,0,interpolate,Success
90,20240422,20240719,88,87,0.053189,1.01275863163083,20240422,0,interpolate,Success
90,20240520,20240816,88,87,0.0540094593548387,1.01295670764079,20240520,0,interpolate,Success
90,20240624,20240920,88,87,0.0550669067741935,1.01321205465699,20240624,0,interpolate,Success
90,20240722,20241018,88,87,0.0537121622580645,1.01288492944241,20240722,0,interpolate,Success
90,20240819,20241115,88,87,0.0527651312903226,1.01265631605314,20240819,0,interpolate,Success
90,20240923,20241220,88,87,0.0510421606451613,1.01224052305932,20240923,0,interpolate,Success
90,20241021,20250117,88,87,0.0482600967741936,1.01156950653246,20241021,0,interpolate,Success
90,20241125,20250221,88,87,0.0485386590322581,1.01163667397456,20241125,0,interpolate,Success
90,20241223,20250321,88,87,0.0487302158064516,1.01168286508287,20241223,0,interpolate,Success
180,19960325,19960920,179,178,0.0544648468131868,1.026916824633,19960325,0,interpolate,Success
180,19960624,19961220,179,178,0.0579556964835165,1.02866652335642,19960624,0,interpolate,Success
180,19960923,19970321,179,178,0.0589370458241758,1.02915893612387,19960923,0,interpolate,Success
180,19961223,19970620,179,178,0.0564457320879121,1.02790932692034,19961223,0,interpolate,Success
180,19970324,19970919,179,178,0.0591891850549451,1.02928549036725,19970324,0,interpolate,Success
180,19970623,19971219,179,178,0.0587239440659341,1.02905198778249,19970623,0,interpolate,Success
180,19970922,19980320,179,178,0.0582100965934066,1.02879415136101,19970922,0,interpolate,Success
180,19971222,19980619,179,178,0.0586503736263736,1.02901506792519,19971222,0,interpolate,Success
180,19980323,19980918,179,178,0.0572344279120879,1.02830476183169,19980323,0,interpolate,Success
180,19980622,19981218,179,178,0.0576083251648352,1.02849227892132,19980622,0,interpolate,Success
180,19980921,19990319,179,178,0.0534330582417582,1.02640023717011,19980921,0,interpolate,Success
180,19981221,19990618,179,178,0.0505654917582418,1.02496589176181,19981221,0,interpolate,Success
180,19990322,19990917,179,178,0.0510209903296703,1.02519359636335,19990322,0,interpolate,Success
180,19990621,19991217,179,178,0.0545769642857143,1.02697297435092,19990621,0,interpolate,Success
180,19990726,20000121,179,178,0.0561160320879121,1.02774406759398,19990726,0,interpolate,Success
180,19990920,20000317,179,178,0.0590030921428571,1.02919208472432,19990920,0,interpolate,Success
180,19991220,20000616,179,178,0.0621197357142857,1.030757540476,19991220,0,interpolate,Success
180,20000320,20000915,179,178,0.0654884728571429,1.03245229799581,20000320,0,interpolate,Success
180,20000619,20001215,179,178,0.0690757213186813,1.03426004863353,20000619,0,interpolate,Success
180,20000918,20010316,179,178,0.0673339307142857,1.03338189926356,20000918,0,interpolate,Success
180,20001218,20010615,179,178,0.0625865191428571,1.03099220558393,20001218,0,interpolate,Success
180,20010326,20010921,179,178,0.0462191758241758,1.02279570222575,20010326,0,interpolate,Success
180,20010625,20011221,179,178,0.0374900187912088,1.01845095735004,20010625,0,interpolate,Success
180,20010917,20020315,179,178,0.0287116642857143,1.01410033778089,20010917,0,interpolate,Success
180,20011224,20020621,179,178,0.0208219663736264,1.01020600359657,20011224,0,interpolate,Success
180,20020325,20020920,179,178,0.0255138463736264,1.01252009722882,20020325,0,interpolate,Success
180,20020624,20021220,179,178,0.0206566787912088,1.01012457821408,20020624,0,interpolate,Success
180,20020923,20030321,179,178,0.0172793459340659,1.00846224400255,20020923,0,interpolate,Success
180,20021223,20030620,179,178,0.014133233956044,1.00691617868547,20021223,0,interpolate,Success
180,20030324,20030919,179,178,0.0128357650549451,1.00627926581682,20030324,0,interpolate,Success
180,20030623,20031219,179,178,0.00980489604395604,1.00479301566971,20030623,0,interpolate,Success
180,20030922,20040319,179,178,0.0119522923076923,1.00584580957019,20030922,0,interpolate,Success
180,20031222,20040618,179,178,0.0125204252747253,1.0061245299366,20031222,0,interpolate,Success
180,20040322,20040917,179,178,0.0116886995604396,1.00571651982127,20040322,0,interpolate,Success
180,20040621,20041217,179,178,0.0198225957142857,1.00971378518759,20040621,0,interpolate,Success
180,20040920,20050318,179,178,0.0216677492307692,1.01062276311724,20040920,0,interpolate,Success
180,20041220,20050617,179,178,0.0283063204081633,1.01389989576627,20041220,0,interpolate,Success
180,20050321,20050916,179,178,0.0343008571428571,1.01686822997428,20050321,0,interpolate,Success
180,20050620,20051216,179,178,0.037372696,1.01839268839614,20050620,0,interpolate,Success
180,20050919,20060317,179,178,0.0411232346938775,1.02025706347971,20050919,0,interpolate,Success
180,20051219,20060616,179,178,0.0472981225714286,1.02333400956877,20051219,0,interpolate,Success
180,20060320,20060915,179,178,0.0507139817142857,1.02504011661625,20060320,0,interpolate,Success
180,20060619,20061215,179,178,0.0559273568571429,1.02764950768915,20060619,0,interpolate,Success
180,20060918,20070316,179,178,0.0545725321428571,1.02697075462459,20060918,0,interpolate,Success
180,20061218,20070615,179,178,0.0537333868571429,1.02655057642711,20061218,0,interpolate,Success
180,20070326,20070921,179,178,0.0531562323076923,1.02626168244502,20070326,0,interpolate,Success
180,20070625,20071221,179,178,0.0537520452747253,1.02655991723141,20070625,0,interpolate,Success
180,20070924,20080320,178,177,0.04937657,1.02423321989918,20070924,0,interpolate,Success
180,20071224,20080620,179,178,0.0447728462637363,1.02207454469565,20071224,0,interpolate,Success
180,20080324,20080919,179,178,0.0244760550549451,1.01200778947426,20080324,0,interpolate,Success
180,20080623,20081219,179,178,0.0312955415384615,1.01537899341338,20080623,0,interpolate,Success
180,20080922,20090320,179,178,0.0325488807692308,1.01599980051573,20080922,0,interpolate,Success
180,20081222,20090619,179,178,0.011406177032967,1.00557796364591,20081222,0,interpolate,Success
180,20090323,20090918,179,178,0.0114297105494505,1.0055895043473,20090323,0,interpolate,Success
180,20090622,20091218,179,178,0.00746122153846154,1.00364525093176,20090622,0,interpolate,Success
180,20090921,20100319,179,178,0.00431962076923077,1.00210877513144,20090921,0,interpolate,Success
180,20091221,20100618,179,178,0.00361592384615385,1.00176493771243,20091221,0,interpolate,Success
180,20100322,20100917,179,178,0.00389321714285714,1.00190041350509,20100322,0,interpolate,Success
180,20100621,20101217,179,178,0.00625448593406593,1.00305478925473,20100621,0,interpolate,Success
180,20100920,20110318,179,178,0.00370564813186813,1.00180877185099,20100920,0,interpolate,Success
180,20101220,20110617,179,178,0.00395645795918367,1.00193131331857,20101220,0,interpolate,Success
180,20110321,20110916,179,178,0.00355769371428571,1.00173649083692,20110321,0,interpolate,Success
180,20110620,20111216,179,178,0.00356988257142857,1.00174244533158,20110620,0,interpolate,Success
180,20110919,20120316,179,178,0.00424645971428571,1.00207302198937,20110919,0,interpolate,Success
180,20111219,20120615,179,178,0.00610221542857143,1.00298030723268,20111219,0,interpolate,Success
180,20120326,20120921,179,178,0.00442961549450549,1.00216253095384,20120326,0,interpolate,Success
180,20120521,20121116,179,178,0.00495057457142857,1.00241716945971,20120521,0,interpolate,Success
180,20120625,20121221,179,178,0.00422305978021978,1.00206158692368,20120625,0,interpolate,Success
180,20120917,20130315,179,178,0.00308065857142857,1.00150347765456,20120917,0,interpolate,Success
180,20121224,20130621,179,178,0.00311978010989011,1.00152258496975,20121224,0,interpolate,Success
180,20130325,20130920,179,178,0.00317111681318681,1.00154765883558,20130325,0,interpolate,Success
180,20130624,20131220,179,178,0.00328747747252747,1.00160449401739,20130624,0,interpolate,Success
180,20130722,20140117,179,178,0.00287379698412698,1.00140245063366,20130722,0,interpolate,Success
180,20130923,20140321,179,178,0.00264115494505495,1.00128884513621,20130923,0,interpolate,Success
180,20131223,20140620,179,178,0.00269913703296703,1.00131715817644,20131223,0,interpolate,Success
180,20140324,20140919,179,178,0.00244983318681319,1.00119542712463,20140324,0,interpolate,Success
180,20140623,20141219,179,178,0.00234464725274725,1.00114407096687,20140623,0,interpolate,Success
180,20140721,20150116,179,178,0.002358208,1.00115069174105,20140721,0,interpolate,Success
180,20140922,20150320,179,178,0.00250407659340659,1.00122191204647,20140922,0,interpolate,Success
180,20141222,20150619,179,178,0.00291497054945055,1.00142255815893,20141222,0,interpolate,Success
180,20150323,20150918,179,178,0.0034137067032967,1.00166615304981,20150323,0,interpolate,Success
180,20150622,20151218,179,178,0.00363601197802198,1.00177475145458,20150622,0,interpolate,Success
180,20150720,20160115,179,178,0.004063156,1.00198344873318,20150720,0,interpolate,Success
180,20150921,20160318,179,178,0.00394364967032967,1.00192505504067,20150921,0,interpolate,Success
180,20151221,20160617,179,178,0.00678260163265306,1.00331315610921,20151221,0,interpolate,Success
180,20160321,20160916,179,178,0.00700006314285714,1.00341956283339,20160321,0,interpolate,Success
180,20160620,20161216,179,178,0.00692207657142857,1.00338140169947,20160620,0,interpolate,Success
180,20160725,20170120,179,178,0.00814146464285714,1.00397825041317,20160725,0,interpolate,Success
180,20160919,20170317,179,178,0.00867902591836735,1.00424148099596,20160919,0,interpolate,Success
180,20161219,20170616,179,178,0.0104319745714286,1.00510033655983,20161219,0,interpolate,Success
180,20170320,20170915,179,178,0.0126077754285714,1.00616738990038,20170320,0,interpolate,Success
180,20170619,20171215,179,178,0.0134934577142857,1.00660206936957,20170619,0,interpolate,Success
180,20170724,20180119,179,178,0.0138488088888889,1.00677652313311,20170724,0,interpolate,Success
180,20170918,20180316,179,178,0.0143061442857143,1.00700108885469,20170918,0,interpolate,Success
180,20171218,20180615,179,178,0.0174164457142857,1.00852967165788,20171218,0,interpolate,Success
180,20180326,20180921,179,178,0.0228477398901099,1.01120449082016,20180326,0,interpolate,Success
180,20180625,20181221,179,178,0.0244505002197802,1.01199517754951,20180625,0,interpolate,Success
180,20180723,20190118,179,178,0.0247531093650794,1.01214453251827,20180723,0,interpolate,Success
180,20180917,20190315,179,178,0.0255953657142857,1.01256035039823,20180917,0,interpolate,Success
180,20181224,20190621,179,178,0.0273450068131868,1.01342468583889,20181224,0,interpolate,Success
180,20190219,20190816,178,177,0.0262351705714286,1.01280353304743,20190219,0,interpolate,Success
180,20190325,20190920,179,178,0.0254972814285714,1.01251191787424,20190325,0,interpolate,Success
180,20190422,20191018,179,178,0.0258772492857143,1.01269955310219,20190422,0,interpolate,Success
180,20190520,20191115,179,178,0.0248535811428571,1.01219412597701,20190520,0,interpolate,Success
