R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
6623.81614453,0.05636115,-7.29e-06,1e-08,-0,0.00012936,0.85686122,0.001339,8.8692609,0.00118267,7.83376056
6625.7992226,0.05634671,-7.27e-06,1e-08,-0,0.00012905,0.85506354,0.00133941,8.87467139,0.00118259,7.83561847
6627.78230067,0.05633231,-7.25e-06,1e-08,-0,0.00012874,0.85326833,0.00133983,8.880093,0.00118252,7.83748644
6629.76537875,0.05631795,-7.23e-06,1e-08,-0,0.00012843,0.85147559,0.00134025,8.88552574,0.00118245,7.83936448
6631.74845682,0.05630362,-7.21e-06,1e-08,-0,0.00012812,0.84968531,0.00134067,8.89096964,0.00118238,7.84125261
6633.7315349,0.05628934,-7.19e-06,1e-08,-0,0.00012782,0.8478975,0.00134109,8.8964247,0.00118231,7.84315086
6635.71461297,0.05627509,-7.18e-06,1e-08,-0,0.00012751,0.84611214,0.00134151,8.90189094,0.00118225,7.84505922
6637.69769105,0.05626088,-7.16e-06,1e-08,-0,0.0001272,0.84432925,0.00134194,8.90736838,0.00118218,7.84697772
6639.68076912,0.0562467,-7.14e-06,1e-08,-0,0.0001269,0.84254882,0.00134236,8.91285703,0.00118212,7.84890638
6641.6638472,0.05623257,-7.12e-06,1e-08,-0,0.00012659,0.84077084,0.00134279,8.9183569,0.00118206,7.8508452
6643.64692527,0.05621847,-7.1e-06,1e-08,-0,0.00012629,0.83899532,0.00134322,8.923868,0.001182,7.8527942
6645.63000335,0.05620441,-7.08e-06,1e-08,-0,0.00012598,0.83722226,0.00134365,8.92939037,0.00118194,7.85475341
6647.61308142,0.05619039,-7.06e-06,1e-08,-0,0.00012568,0.83545165,0.00134408,8.934924,0.00118189,7.85672282
6649.59615949,0.0561764,-7.04e-06,1e-08,-0,0.00012537,0.83368349,0.00134451,8.94046891,0.00118183,7.85870247
6651.57923757,0.05616245,-7.02e-06,1e-08,-0,0.00012507,0.83191779,0.00134495,8.94602512,0.00118178,7.86069236
6653.56231564,0.05614854,-7.01e-06,1e-08,-0,0.00012477,0.83015454,0.00134538,8.95159265,0.00118173,7.86269251
6655.54539372,0.05613467,-6.99e-06,1e-08,-0,0.00012447,0.82839374,0.00134582,8.9571715,0.00118168,7.86470293
6657.52847179,0.05612083,-6.97e-06,1e-08,-0,0.00012417,0.82663539,0.00134626,8.9627617,0.00118163,7.86672364
6659.51154987,0.05610703,-6.95e-06,1e-08,-0,0.00012386,0.82487948,0.0013467,8.96836325,0.00118158,7.86875466
