Date,vix
19960102,12.19
19960103,12.10
19960104,13.78
19960105,13.58
19960108,13.11
19960109,15.21
19960110,16.40
19960111,14.69
19960112,14.23
19960115,14.99
19960116,14.09
19960117,14.25
19960118,13.58
19960119,12.70
19960122,13.34
19960123,13.56
19960124,12.54
19960125,12.94
19960126,12.00
19960129,12.19
19960130,12.42
19960131,12.53
19960201,12.65
19960202,13.23
19960205,13.46
19960206,14.59
19960207,14.11
19960208,13.89
19960209,14.63
19960212,14.69
19960213,14.94
19960214,15.59
19960215,16.13
19960216,15.37
19960220,16.80
19960221,14.47
19960222,14.56
19960223,14.78
19960226,16.38
19960227,16.63
19960228,16.72
19960229,17.04
19960301,16.72
19960304,16.67
19960305,16.10
19960306,16.56
19960307,16.49
19960308,20.70
19960311,19.40
19960312,19.09
19960313,18.13
19960314,16.93
19960315,16.54
19960318,17.31
19960319,18.35
19960320,18.66
19960321,17.74
19960322,17.05
19960325,17.84
19960326,17.80
19960327,17.89
19960328,18.16
19960329,18.88
19960401,17.90
19960402,16.45
19960403,16.33
19960404,16.18
19960408,18.72
19960409,17.32
19960410,20.22
19960411,19.65
19960412,17.38
19960415,16.83
19960416,16.45
19960417,17.07
19960418,16.41
19960419,15.12
19960422,15.38
19960423,15.01
19960424,14.91
19960425,14.72
19960426,14.75
19960429,15.45
19960430,15.83
19960501,16.07
19960502,18.62
19960503,16.70
19960506,16.92
19960507,16.87
19960508,15.78
19960509,16.99
19960510,15.61
19960513,15.16
19960514,14.90
19960515,15.59
19960516,15.71
19960517,15.13
19960520,15.80
19960521,16.00
19960522,15.50
19960523,16.17
19960524,15.54
19960528,16.92
19960529,17.15
19960530,16.02
19960531,16.07
19960603,16.86
19960604,16.18
19960605,16.04
19960606,16.84
19960607,16.10
19960610,16.78
19960611,16.68
19960612,17.00
19960613,17.12
19960614,18.64
19960617,17.46
19960618,17.45
19960619,17.54
19960620,16.97
19960621,15.80
19960624,15.91
19960625,15.43
19960626,15.23
19960627,14.19
19960628,13.68
19960701,13.78
19960702,14.19
19960703,14.21
19960705,16.09
19960708,16.42
19960709,15.49
19960710,15.51
19960711,17.81
19960712,17.09
19960715,20.11
19960716,20.10
19960717,19.22
19960718,17.93
19960719,17.26
19960722,20.41
19960723,21.55
19960724,21.44
19960725,19.39
19960726,17.45
19960729,20.09
19960730,20.53
19960731,19.46
19960801,18.76
19960802,16.19
19960805,17.36
19960806,16.93
19960807,16.24
19960808,16.04
19960809,15.77
19960812,15.57
19960813,16.41
19960814,15.96
19960815,15.46
19960816,14.81
19960819,15.27
19960820,14.73
19960821,14.52
19960822,13.71
19960823,14.18
19960826,15.38
19960827,15.11
19960828,15.10
19960829,16.22
19960830,17.01
19960903,18.47
19960904,18.64
19960905,20.51
19960906,17.10
19960909,16.36
19960910,16.25
19960911,16.06
19960912,15.97
19960913,15.20
19960916,15.43
19960917,15.74
19960918,15.86
19960919,16.03
19960920,15.65
19960923,16.46
19960924,16.45
19960925,16.22
19960926,16.11
19960927,16.10
19960930,16.95
19961001,17.05
19961002,16.78
19961003,16.77
19961004,14.80
19961007,15.11
19961008,15.58
19961009,16.09
19961010,16.26
19961011,15.07
19961014,15.13
19961015,15.83
19961016,15.60
19961017,15.41
19961018,15.08
19961021,15.98
19961022,16.40
19961023,16.45
19961024,16.89
19961025,17.29
19961028,18.34
19961029,18.28
19961030,18.48
19961031,18.11
19961101,17.89
19961104,18.04
19961105,17.65
19961106,16.97
19961107,17.21
19961108,15.78
19961111,14.04
19961112,15.36
19961113,14.89
19961114,13.79
19961115,14.36
19961118,15.12
19961119,15.23
19961120,15.94
19961121,15.77
19961122,14.92
19961125,15.91
19961126,16.97
19961127,16.96
19961129,17.14
19961202,17.93
19961203,18.68
19961204,17.93
19961205,18.14
19961206,18.82
19961209,17.75
19961210,17.88
19961211,19.68
19961212,20.45
19961213,21.09
19961216,21.99
19961217,20.77
19961218,19.42
19961219,18.77
19961220,18.85
19961223,19.50
19961224,18.68
19961226,18.59
19961227,19.13
19961230,19.51
19961231,20.92
19970102,21.14
19970103,19.13
19970106,19.89
19970107,19.35
19970108,20.24
19970109,20.91
19970110,19.63
19970113,19.84
19970114,19.27
19970115,19.40
19970116,19.61
19970117,18.63
19970120,18.60
19970121,17.81
19970122,17.09
19970123,18.47
19970124,19.33
19970127,20.16
19970128,20.74
19970129,20.23
19970130,19.47
19970131,
19970203,19.58
19970204,19.43
19970205,21.06
19970206,20.16
19970207,18.90
19970210,20.65
19970211,19.97
19970212,19.48
19970213,19.23
19970214,19.18
19970218,19.70
19970219,20.61
19970220,21.41
19970221,20.55
19970224,19.84
19970225,19.98
19970226,20.74
19970227,21.08
19970228,21.10
19970303,20.89
19970304,20.62
19970305,19.49
19970306,20.48
19970307,19.32
19970310,19.00
19970311,19.25
19970312,19.61
19970313,19.79
19970314,19.81
19970317,20.95
19970318,21.26
19970319,21.74
19970320,21.22
19970321,19.69
19970324,20.06
19970325,19.26
19970326,18.32
19970327,20.50
19970331,22.14
19970401,20.84
19970402,21.30
19970403,21.19
19970404,19.23
19970407,18.51
19970408,18.44
19970409,18.56
19970410,19.01
19970411,19.76
19970414,19.09
19970415,18.25
19970416,17.64
19970417,18.71
19970418,18.75
19970421,20.10
19970422,19.52
19970423,20.48
19970424,20.83
19970425,21.15
19970428,21.34
19970429,19.81
19970430,20.06
19970501,19.87
19970502,17.51
19970505,20.13
19970506,20.85
19970507,21.34
19970508,21.26
19970509,20.11
19970512,20.25
19970513,20.81
19970514,21.09
19970515,19.91
19970516,21.57
19970519,21.48
19970520,19.26
19970521,19.28
19970522,18.77
19970523,18.08
19970527,19.36
19970528,19.28
19970529,19.02
19970530,19.19
19970602,20.85
19970603,20.01
19970604,20.10
19970605,20.36
19970606,18.94
19970609,19.46
19970610,19.04
19970611,18.85
19970612,18.51
19970613,19.27
19970616,19.77
19970617,20.17
19970618,20.45
19970619,20.10
19970620,20.20
19970623,21.19
19970624,20.74
19970625,21.50
19970626,21.82
19970627,21.22
19970630,21.53
19970701,21.00
19970702,19.70
19970703,17.82
19970707,19.13
19970708,18.76
19970709,20.40
19970710,19.92
19970711,19.06
19970714,19.58
19970715,19.00
19970716,19.36
19970717,20.54
19970718,22.28
19970721,23.51
19970722,21.77
19970723,21.30
19970724,20.96
19970725,20.82
19970728,21.84
19970729,22.02
19970730,21.39
19970731,21.48
19970801,22.29
19970804,21.94
19970805,20.64
19970806,20.05
19970807,19.77
19970808,22.46
19970811,22.77
19970812,23.75
19970813,24.52
19970814,23.11
19970815,24.45
19970818,24.37
19970819,22.64
19970820,21.09
19970821,23.83
19970822,24.74
19970825,24.10
19970826,24.73
19970827,24.26
19970828,24.51
19970829,24.76
19970902,24.53
19970903,24.95
19970904,25.27
19970905,24.31
19970908,24.40
19970909,23.89
19970910,24.64
19970911,25.99
19970912,25.17
19970915,25.74
19970916,23.77
19970917,24.10
19970918,23.48
19970919,22.74
19970922,22.08
19970923,22.00
19970924,22.64
19970925,22.96
19970926,22.26
19970929,22.23
19970930,22.91
19971001,22.32
19971002,22.27
19971003,21.54
19971006,21.61
19971007,20.29
19971008,20.77
19971009,22.31
19971010,19.75
19971013,20.26
19971014,19.99
19971015,20.05
19971016,20.53
19971017,21.69
19971020,20.72
19971021,19.53
19971022,19.86
19971023,22.99
19971024,23.17
19971027,31.12
19971028,31.22
19971029,33.75
19971030,38.20
19971031,35.09
19971103,32.09
19971104,32.24
19971105,32.18
19971106,32.57
19971107,36.27
19971110,36.63
19971111,36.38
19971112,37.84
19971113,36.64
19971114,33.66
19971117,31.58
19971118,31.55
19971119,29.93
19971120,27.32
19971121,26.65
19971124,29.80
19971125,28.95
19971126,
19971128,27.43
19971201,26.01
19971202,25.66
19971203,23.92
19971204,23.84
19971205,22.65
19971208,23.22
19971209,23.36
19971210,24.55
19971211,27.63
19971212,27.92
19971215,27.37
19971216,26.11
19971217,26.33
19971218,27.19
19971219,29.18
19971222,28.56
19971223,29.86
19971224,30.27
19971226,29.27
19971229,26.79
19971230,24.38
19971231,24.01
19980102,23.42
19980105,24.36
19980106,25.66
19980107,25.07
19980108,26.01
19980109,28.69
19980112,28.02
19980113,25.17
19980114,23.75
19980115,23.45
19980116,21.65
19980120,21.65
19980121,22.53
19980122,23.16
19980123,23.32
19980126,23.97
19980127,22.27
19980128,22.06
19980129,21.65
19980130,21.47
19980202,21.36
19980203,20.67
19980204,20.55
19980205,21.29
19980206,20.51
19980209,21.55
19980210,20.66
19980211,20.38
19980212,19.73
19980213,19.84
19980217,20.76
19980218,19.66
19980219,19.88
19980220,19.00
19980223,18.99
19980224,19.35
19980225,18.62
19980226,18.63
19980227,18.55
19980302,19.19
19980303,19.04
19980304,19.58
19980305,20.93
19980306,19.14
19980309,20.23
19980310,19.43
19980311,18.89
19980312,18.25
19980313,18.71
19980316,18.51
19980317,18.66
19980318,18.29
19980319,17.76
19980320,18.69
19980323,19.98
19980324,20.51
19980325,22.54
19980326,22.81
19980327,23.47
19980330,24.66
19980331,24.22
19980401,23.37
19980402,21.98
19980403,21.82
19980406,22.47
19980407,23.66
19980408,23.17
19980409,21.51
19980413,22.77
19980414,21.61
19980415,20.89
19980416,22.06
19980417,20.76
19980420,20.39
19980421,19.91
19980422,19.44
19980423,20.60
19980424,21.97
19980427,26.09
19980428,24.17
19980429,22.78
19980430,21.18
19980501,19.34
19980504,20.32
19980505,21.46
19980506,22.79
19980507,23.39
19980508,20.57
19980511,21.05
19980512,20.98
19980513,20.44
19980514,19.64
19980515,20.44
19980518,21.69
19980519,20.39
19980520,19.89
19980521,19.38
19980522,18.99
19980526,22.07
19980527,22.59
19980528,20.74
19980529,21.32
19980601,22.83
19980602,22.00
19980603,22.85
19980604,21.22
19980605,19.78
19980608,20.58
19980609,20.52
19980610,21.48
19980611,23.57
19980612,22.78
19980615,25.94
19980616,24.80
19980617,22.89
19980618,22.40
19980619,21.92
19980622,21.94
19980623,20.17
19980624,20.02
19980625,20.25
19980626,19.36
19980629,19.57
19980630,19.71
19980701,18.00
19980702,17.67
19980706,18.63
19980707,18.62
19980708,17.82
19980709,18.16
19980710,17.92
19980713,18.26
19980714,17.88
19980715,17.89
19980716,16.97
19980717,16.23
19980720,17.34
19980721,20.10
19980722,20.32
19980723,23.01
19980724,23.01
19980727,23.13
19980728,25.25
19980729,24.79
19980730,22.66
19980731,24.80
19980803,25.98
19980804,31.06
19980805,29.83
19980806,28.20
19980807,27.02
19980810,28.75
19980811,31.91
19980812,28.55
19980813,29.92
19980814,34.34
19980817,31.86
19980818,28.40
19980819,28.69
19980820,30.00
19980821,33.14
19980824,31.80
19980825,30.33
19980826,31.14
19980827,38.55
19980828,39.60
19980831,44.28
19980901,36.48
19980902,36.76
19980903,41.43
19980904,43.31
19980908,37.90
19980909,39.66
19980910,45.29
19980911,43.74
19980914,38.57
19980915,36.58
19980916,35.94
19980917,39.23
19980918,38.63
19980921,38.58
19980922,36.62
19980923,32.47
19980924,34.66
19980925,34.55
19980928,34.87
19980929,36.08
19980930,40.95
19981001,43.48
19981002,40.47
19981005,42.81
19981006,41.20
19981007,43.51
19981008,45.74
19981009,42.20
19981012,40.07
19981013,40.23
19981014,38.96
19981015,33.34
19981016,34.82
19981019,33.13
19981020,33.11
19981021,33.21
19981022,31.53
19981023,32.27
19981026,32.38
19981027,32.95
19981028,32.42
19981029,29.50
19981030,28.05
19981102,27.26
19981103,27.76
19981104,27.37
19981105,26.01
19981106,25.70
19981109,28.09
19981110,28.17
19981111,28.47
19981112,29.28
