date_TTM_30,exdate_TTM_30,kappa_TTM_30
20210519,20210618,0.832045530577482
20210616,20210716,0.83312429744085
20210721,20210820,0.832970380985857
20210818,20210917,0.832414206488712
20210915,20211015,0.833034415242203
20211020,20211119,0.83318700671096
20211117,20211217,0.833127935126188
20211222,20220121,0.833254481256627
20220119,20220218,0.831958223408836
20220216,20220318,0.831742673994011
20220315,20220414,0.830561479574349
20220420,20220520,0.83328476199293
20220518,20220617,0.830488118328551
20220615,20220715,0.830013292949826
20220720,20220819,0.831822313687235
20220817,20220916,0.833975449848939
20220921,20221021,0.831300881350317
20221019,20221118,0.829621431765796
20221116,20221216,0.832312864797173
20221221,20230120,0.834399179287824
20230118,20230217,0.834309859713356
20230215,20230317,0.834859705391995
20230322,20230421,0.834114489914775
20230419,20230519,0.835651939541675
20230517,20230616,0.835708108498294
20230621,20230721,0.836654054337359
20230719,20230818,0.837062845215109
20230816,20230915,0.836309849473026
20230920,20231020,0.836780148979651
20231018,20231117,0.836029479017069
20231115,20231215,0.83706162377295
20231220,20240119,0.83696718971692
20240117,20240216,0.836858537276597
20240214,20240315,0.837038964183981
20240320,20240419,0.83727677152927
20240417,20240517,0.836244654777144
20240522,20240621,0.837579438439149
20240618,20240719,0.837850847403064
20240717,20240816,0.837619104333371
20240821,20240920,0.837578400957139
20240918,20241018,0.837271750365809
20241016,20241115,0.836839736669756
20241120,20241220,0.837166452594655
20241218,20250117,0.837688661037174
